trans_id,member_id,store_id,trans_date
17-06-2023_15:18:14_1697_3,1697,3,2023-06-17
17-06-2023_07:19:02_1898_1,1898,1,2023-06-17
17-06-2023_17:34:34_1294_3,1294,3,2023-06-17
17-06-2023_18:08:43_1061_3,1061,3,2023-06-17
17-06-2023_13:41:37_1487_3,1487,3,2023-06-17
17-06-2023_16:22:32_1164_3,1164,3,2023-06-17
17-06-2023_04:07:22_1684_2,1684,2,2023-06-17
17-06-2023_09:35:17_1928_1,1928,1,2023-06-17
17-06-2023_12:28:12_1884_1,1884,1,2023-06-17
17-06-2023_05:41:19_1222_1,1222,1,2023-06-17
17-06-2023_19:41:58_1900_2,1900,2,2023-06-17
17-06-2023_22:05:13_1972_3,1972,3,2023-06-17
18-06-2023_16:32:42_1372_3,1372,3,2023-06-18
18-06-2023_08:41:10_1856_2,1856,2,2023-06-18
18-06-2023_10:01:17_1282_3,1282,3,2023-06-18
18-06-2023_01:20:09_1101_2,1101,2,2023-06-18
18-06-2023_14:51:51_1085_3,1085,3,2023-06-18
18-06-2023_22:23:40_1367_1,1367,1,2023-06-18
18-06-2023_17:30:25_1540_2,1540,2,2023-06-18
18-06-2023_04:42:06_1085_1,1085,1,2023-06-18
18-06-2023_09:30:58_1366_3,1366,3,2023-06-18
18-06-2023_07:46:55_1422_3,1422,3,2023-06-18
18-06-2023_17:15:22_1013_2,1013,2,2023-06-18
18-06-2023_09:23:34_1549_3,1549,3,2023-06-18
18-06-2023_12:21:31_1277_3,1277,3,2023-06-18
18-06-2023_04:38:12_1706_1,1706,1,2023-06-18
18-06-2023_09:22:41_1898_3,1898,3,2023-06-18
18-06-2023_15:03:46_1706_2,1706,2,2023-06-18
18-06-2023_09:24:30_1992_1,1992,1,2023-06-18
18-06-2023_02:51:09_1475_1,1475,1,2023-06-18
18-06-2023_21:08:48_1164_3,1164,3,2023-06-18
18-06-2023_15:59:22_1595_2,1595,2,2023-06-18
18-06-2023_20:50:40_1706_2,1706,2,2023-06-18
18-06-2023_08:55:46_1101_3,1101,3,2023-06-18
18-06-2023_10:12:27_1087_1,1087,1,2023-06-18
18-06-2023_08:49:38_1336_1,1336,1,2023-06-18
18-06-2023_12:52:49_1165_2,1165,2,2023-06-18
18-06-2023_10:26:08_1900_3,1900,3,2023-06-18
18-06-2023_21:06:08_1650_3,1650,3,2023-06-18
18-06-2023_15:21:15_1509_2,1509,2,2023-06-18
18-06-2023_13:16:02_1452_1,1452,1,2023-06-18
18-06-2023_13:01:27_1142_3,1142,3,2023-06-18
18-06-2023_22:19:42_1331_1,1331,1,2023-06-18
18-06-2023_20:33:11_1372_2,1372,2,2023-06-18
18-06-2023_18:11:31_1422_1,1422,1,2023-06-18
18-06-2023_12:39:48_1798_2,1798,2,2023-06-18
18-06-2023_04:46:05_1632_3,1632,3,2023-06-18
19-06-2023_08:16:01_1234_1,1234,1,2023-06-19
19-06-2023_19:49:20_1013_1,1013,1,2023-06-19
19-06-2023_03:32:19_1164_2,1164,2,2023-06-19
19-06-2023_23:41:09_1282_2,1282,2,2023-06-19
19-06-2023_05:12:34_1385_2,1385,2,2023-06-19
19-06-2023_02:01:09_1795_3,1795,3,2023-06-19
19-06-2023_22:30:49_1361_1,1361,1,2023-06-19
19-06-2023_08:42:48_1250_1,1250,1,2023-06-19
19-06-2023_08:24:20_1331_1,1331,1,2023-06-19
19-06-2023_11:52:34_1684_1,1684,1,2023-06-19
19-06-2023_10:32:19_1294_2,1294,2,2023-06-19
19-06-2023_15:37:55_1660_1,1660,1,2023-06-19
19-06-2023_12:57:49_1061_2,1061,2,2023-06-19
19-06-2023_20:18:11_1973_1,1973,1,2023-06-19
19-06-2023_21:21:11_1580_1,1580,1,2023-06-19
19-06-2023_07:52:25_1372_2,1372,2,2023-06-19
20-06-2023_23:35:43_1568_3,1568,3,2023-06-20
20-06-2023_08:52:12_1194_2,1194,2,2023-06-20
20-06-2023_14:46:10_1795_3,1795,3,2023-06-20
20-06-2023_10:36:49_1992_2,1992,2,2023-06-20
20-06-2023_06:15:34_1489_2,1489,2,2023-06-20
20-06-2023_04:57:55_1406_1,1406,1,2023-06-20
20-06-2023_09:31:33_1207_2,1207,2,2023-06-20
20-06-2023_03:49:59_1636_1,1636,1,2023-06-20
20-06-2023_19:50:23_1884_3,1884,3,2023-06-20
20-06-2023_21:56:53_1660_3,1660,3,2023-06-20
20-06-2023_07:50:49_1761_1,1761,1,2023-06-20
20-06-2023_13:32:02_1761_1,1761,1,2023-06-20
20-06-2023_12:03:29_1881_2,1881,2,2023-06-20
20-06-2023_20:36:46_1234_1,1234,1,2023-06-20
20-06-2023_07:26:07_1361_2,1361,2,2023-06-20
20-06-2023_16:48:02_1336_2,1336,2,2023-06-20
20-06-2023_17:36:34_1540_2,1540,2,2023-06-20
20-06-2023_21:33:31_1234_1,1234,1,2023-06-20
20-06-2023_09:30:42_1013_1,1013,1,2023-06-20
20-06-2023_19:52:47_1540_3,1540,3,2023-06-20
20-06-2023_06:42:54_1031_1,1031,1,2023-06-20
20-06-2023_05:24:23_1232_1,1232,1,2023-06-20
20-06-2023_01:18:38_1414_1,1414,1,2023-06-20
20-06-2023_11:02:58_1489_3,1489,3,2023-06-20
20-06-2023_17:19:04_1331_2,1331,2,2023-06-20
20-06-2023_19:07:04_1972_3,1972,3,2023-06-20
20-06-2023_10:49:36_1087_2,1087,2,2023-06-20
20-06-2023_21:39:43_1570_2,1570,2,2023-06-20
20-06-2023_03:42:13_1164_2,1164,2,2023-06-20
20-06-2023_18:43:59_1650_1,1650,1,2023-06-20
20-06-2023_23:59:58_1636_1,1636,1,2023-06-20
20-06-2023_19:39:33_1307_3,1307,3,2023-06-20
20-06-2023_16:20:17_1335_2,1335,2,2023-06-20
20-06-2023_14:49:11_1589_3,1589,3,2023-06-20
20-06-2023_04:42:27_1942_2,1942,2,2023-06-20
20-06-2023_23:52:38_1650_2,1650,2,2023-06-20
20-06-2023_08:34:07_1200_3,1200,3,2023-06-20
20-06-2023_06:03:03_1134_3,1134,3,2023-06-20
20-06-2023_18:28:08_1511_2,1511,2,2023-06-20
21-06-2023_05:43:22_1540_1,1540,1,2023-06-21
21-06-2023_18:20:56_1452_3,1452,3,2023-06-21
21-06-2023_07:21:40_1792_2,1792,2,2023-06-21
21-06-2023_15:51:36_1207_3,1207,3,2023-06-21
21-06-2023_13:39:22_1200_3,1200,3,2023-06-21
21-06-2023_10:03:12_1855_2,1855,2,2023-06-21
21-06-2023_02:04:01_1625_2,1625,2,2023-06-21
21-06-2023_07:21:23_1928_3,1928,3,2023-06-21
21-06-2023_14:21:18_1795_3,1795,3,2023-06-21
21-06-2023_10:54:03_1973_1,1973,1,2023-06-21
21-06-2023_19:30:14_member_id_2,member_id,2,2023-06-21
21-06-2023_03:25:50_1372_2,1372,2,2023-06-21
21-06-2023_03:32:41_1942_3,1942,3,2023-06-21
21-06-2023_12:12:10_1282_1,1282,1,2023-06-21
21-06-2023_19:05:07_1506_1,1506,1,2023-06-21
21-06-2023_17:17:27_1568_3,1568,3,2023-06-21
21-06-2023_11:57:56_1134_2,1134,2,2023-06-21
21-06-2023_02:17:50_1898_3,1898,3,2023-06-21
21-06-2023_03:07:57_1331_1,1331,1,2023-06-21
21-06-2023_23:10:15_1200_3,1200,3,2023-06-21
21-06-2023_22:15:29_1372_1,1372,1,2023-06-21
21-06-2023_19:16:20_1272_1,1272,1,2023-06-21
21-06-2023_04:27:27_1292_2,1292,2,2023-06-21
21-06-2023_15:02:30_1413_1,1413,1,2023-06-21
21-06-2023_22:46:03_1997_1,1997,1,2023-06-21
21-06-2023_05:09:47_1721_3,1721,3,2023-06-21
22-06-2023_11:23:03_1061_1,1061,1,2023-06-22
22-06-2023_19:37:15_1101_2,1101,2,2023-06-22
22-06-2023_01:17:30_1372_1,1372,1,2023-06-22
22-06-2023_16:03:59_1272_2,1272,2,2023-06-22
22-06-2023_01:52:18_1625_2,1625,2,2023-06-22
22-06-2023_12:36:13_1013_1,1013,1,2023-06-22
22-06-2023_01:40:37_1031_2,1031,2,2023-06-22
22-06-2023_19:58:24_1660_2,1660,2,2023-06-22
22-06-2023_14:59:13_1452_3,1452,3,2023-06-22
22-06-2023_05:41:12_1697_2,1697,2,2023-06-22
22-06-2023_09:02:09_1164_3,1164,3,2023-06-22
22-06-2023_04:44:54_1886_3,1886,3,2023-06-22
22-06-2023_20:48:55_1452_2,1452,2,2023-06-22
22-06-2023_13:17:29_1335_1,1335,1,2023-06-22
22-06-2023_17:44:17_1620_3,1620,3,2023-06-22
22-06-2023_17:06:28_1232_3,1232,3,2023-06-22
22-06-2023_04:14:26_1972_1,1972,1,2023-06-22
22-06-2023_14:20:50_1650_1,1650,1,2023-06-22
22-06-2023_23:36:52_1923_1,1923,1,2023-06-22
23-06-2023_03:49:02_1087_3,1087,3,2023-06-23
23-06-2023_21:01:51_1222_1,1222,1,2023-06-23
23-06-2023_01:04:22_1194_2,1194,2,2023-06-23
23-06-2023_14:30:47_1372_2,1372,2,2023-06-23
23-06-2023_03:17:24_1511_3,1511,3,2023-06-23
23-06-2023_06:10:38_1865_1,1865,1,2023-06-23
23-06-2023_15:53:47_1307_3,1307,3,2023-06-23
23-06-2023_13:30:52_1452_3,1452,3,2023-06-23
23-06-2023_03:29:34_1164_1,1164,1,2023-06-23
23-06-2023_20:25:34_1967_2,1967,2,2023-06-23
23-06-2023_16:53:48_1346_2,1346,2,2023-06-23
23-06-2023_07:41:55_1620_3,1620,3,2023-06-23
23-06-2023_13:22:59_1898_3,1898,3,2023-06-23
23-06-2023_18:05:30_1294_3,1294,3,2023-06-23
23-06-2023_02:15:20_1522_2,1522,2,2023-06-23
23-06-2023_03:53:22_1761_3,1761,3,2023-06-23
23-06-2023_02:44:06_1101_2,1101,2,2023-06-23
23-06-2023_19:02:01_1277_2,1277,2,2023-06-23
23-06-2023_09:47:36_1675_2,1675,2,2023-06-23
23-06-2023_14:54:31_1422_2,1422,2,2023-06-23
23-06-2023_20:03:56_1540_3,1540,3,2023-06-23
23-06-2023_19:46:19_1366_2,1366,2,2023-06-23
23-06-2023_21:53:44_1765_1,1765,1,2023-06-23
23-06-2023_15:07:46_1568_2,1568,2,2023-06-23
23-06-2023_10:47:05_1884_1,1884,1,2023-06-23
23-06-2023_12:50:17_1074_2,1074,2,2023-06-23
23-06-2023_05:07:32_1650_2,1650,2,2023-06-23
23-06-2023_11:09:45_1335_1,1335,1,2023-06-23
23-06-2023_12:25:47_1413_2,1413,2,2023-06-23
23-06-2023_05:09:18_1520_3,1520,3,2023-06-23
23-06-2023_13:36:10_1580_2,1580,2,2023-06-23
23-06-2023_20:39:21_1085_2,1085,2,2023-06-23
23-06-2023_20:59:13_1697_2,1697,2,2023-06-23
23-06-2023_21:03:26_1085_3,1085,3,2023-06-23
23-06-2023_09:54:23_1520_3,1520,3,2023-06-23
23-06-2023_17:55:59_1992_1,1992,1,2023-06-23
24-06-2023_01:33:48_1310_1,1310,1,2023-06-24
24-06-2023_11:44:51_1289_3,1289,3,2023-06-24
24-06-2023_16:57:57_1422_3,1422,3,2023-06-24
24-06-2023_21:42:18_1452_3,1452,3,2023-06-24
24-06-2023_23:10:39_1372_1,1372,1,2023-06-24
24-06-2023_23:06:49_1509_1,1509,1,2023-06-24
24-06-2023_17:28:55_1540_1,1540,1,2023-06-24
24-06-2023_03:30:45_1509_1,1509,1,2023-06-24
24-06-2023_03:47:55_1701_1,1701,1,2023-06-24
24-06-2023_11:35:50_1898_3,1898,3,2023-06-24
24-06-2023_18:24:43_1706_1,1706,1,2023-06-24
24-06-2023_16:42:29_1997_2,1997,2,2023-06-24
24-06-2023_16:18:35_1568_2,1568,2,2023-06-24
24-06-2023_23:22:17_1972_3,1972,3,2023-06-24
24-06-2023_09:10:54_1367_3,1367,3,2023-06-24
24-06-2023_17:27:06_1402_1,1402,1,2023-06-24
24-06-2023_05:21:25_1100_3,1100,3,2023-06-24
24-06-2023_10:24:27_1595_2,1595,2,2023-06-24
24-06-2023_04:17:52_1277_3,1277,3,2023-06-24
24-06-2023_07:43:11_1336_2,1336,2,2023-06-24
24-06-2023_07:42:05_1549_1,1549,1,2023-06-24
24-06-2023_04:11:12_1792_2,1792,2,2023-06-24
24-06-2023_16:50:27_1923_1,1923,1,2023-06-24
24-06-2023_06:23:50_1031_1,1031,1,2023-06-24
24-06-2023_19:34:20_1973_3,1973,3,2023-06-24
24-06-2023_23:47:11_1292_3,1292,3,2023-06-24
24-06-2023_13:09:39_1331_1,1331,1,2023-06-24
24-06-2023_16:39:18_1765_1,1765,1,2023-06-24
24-06-2023_05:53:28_1333_2,1333,2,2023-06-24
25-06-2023_16:17:07_1632_3,1632,3,2023-06-25
25-06-2023_05:20:26_1636_3,1636,3,2023-06-25
25-06-2023_03:04:49_1865_3,1865,3,2023-06-25
25-06-2023_20:32:12_1881_3,1881,3,2023-06-25
25-06-2023_04:13:49_1307_2,1307,2,2023-06-25
25-06-2023_22:41:06_1454_2,1454,2,2023-06-25
25-06-2023_12:38:59_1413_2,1413,2,2023-06-25
25-06-2023_08:34:46_1134_1,1134,1,2023-06-25
25-06-2023_02:17:07_1511_2,1511,2,2023-06-25
25-06-2023_17:17:52_1650_3,1650,3,2023-06-25
25-06-2023_22:05:08_1589_2,1589,2,2023-06-25
25-06-2023_02:05:13_1101_2,1101,2,2023-06-25
25-06-2023_04:29:52_1795_1,1795,1,2023-06-25
25-06-2023_08:57:43_1307_3,1307,3,2023-06-25
25-06-2023_12:37:11_1513_3,1513,3,2023-06-25
25-06-2023_22:13:27_1706_1,1706,1,2023-06-25
25-06-2023_21:05:15_1856_2,1856,2,2023-06-25
25-06-2023_11:58:45_1307_3,1307,3,2023-06-25
26-06-2023_04:44:28_1792_1,1792,1,2023-06-26
26-06-2023_19:58:49_1232_3,1232,3,2023-06-26
26-06-2023_02:09:36_1881_1,1881,1,2023-06-26
26-06-2023_21:27:48_1200_2,1200,2,2023-06-26
26-06-2023_16:24:25_1085_3,1085,3,2023-06-26
26-06-2023_05:03:34_1489_1,1489,1,2023-06-26
26-06-2023_09:35:34_1371_3,1371,3,2023-06-26
26-06-2023_08:33:49_1165_2,1165,2,2023-06-26
26-06-2023_21:32:49_1194_3,1194,3,2023-06-26
26-06-2023_10:39:06_1487_1,1487,1,2023-06-26
26-06-2023_09:16:33_1898_2,1898,2,2023-06-26
26-06-2023_16:17:44_1580_1,1580,1,2023-06-26
26-06-2023_13:12:41_1142_3,1142,3,2023-06-26
26-06-2023_05:35:57_1881_2,1881,2,2023-06-26
26-06-2023_14:47:48_1272_2,1272,2,2023-06-26
26-06-2023_17:07:41_1570_2,1570,2,2023-06-26
26-06-2023_14:15:10_1942_3,1942,3,2023-06-26
26-06-2023_06:21:36_1031_1,1031,1,2023-06-26
26-06-2023_15:51:53_1972_2,1972,2,2023-06-26
26-06-2023_20:13:05_1414_1,1414,1,2023-06-26
26-06-2023_12:04:14_1298_3,1298,3,2023-06-26
26-06-2023_12:49:04_1335_2,1335,2,2023-06-26
27-06-2023_15:58:15_1595_3,1595,3,2023-06-27
27-06-2023_18:46:36_1298_3,1298,3,2023-06-27
27-06-2023_17:17:45_1200_3,1200,3,2023-06-27
27-06-2023_07:38:17_1371_1,1371,1,2023-06-27
27-06-2023_14:42:20_1881_2,1881,2,2023-06-27
27-06-2023_17:09:07_1580_2,1580,2,2023-06-27
27-06-2023_05:52:59_1855_3,1855,3,2023-06-27
27-06-2023_10:42:14_1580_2,1580,2,2023-06-27
27-06-2023_08:32:29_1795_2,1795,2,2023-06-27
27-06-2023_23:55:10_1522_2,1522,2,2023-06-27
27-06-2023_09:31:20_1413_1,1413,1,2023-06-27
27-06-2023_05:14:50_1923_3,1923,3,2023-06-27
27-06-2023_08:01:57_1568_1,1568,1,2023-06-27
27-06-2023_05:30:23_1074_2,1074,2,2023-06-27
27-06-2023_20:45:14_1620_1,1620,1,2023-06-27
27-06-2023_16:40:06_1865_2,1865,2,2023-06-27
27-06-2023_05:12:01_1942_3,1942,3,2023-06-27
27-06-2023_16:47:54_1865_1,1865,1,2023-06-27
27-06-2023_22:19:41_1074_2,1074,2,2023-06-27
27-06-2023_15:47:08_1346_3,1346,3,2023-06-27
27-06-2023_01:42:48_1346_3,1346,3,2023-06-27
27-06-2023_02:17:04_1942_2,1942,2,2023-06-27
27-06-2023_12:50:17_1942_3,1942,3,2023-06-27
27-06-2023_18:38:13_1030_3,1030,3,2023-06-27
27-06-2023_14:44:59_1454_1,1454,1,2023-06-27
27-06-2023_11:26:28_1207_2,1207,2,2023-06-27
27-06-2023_16:50:51_1100_2,1100,2,2023-06-27
27-06-2023_16:18:26_1697_1,1697,1,2023-06-27
27-06-2023_12:31:28_1511_3,1511,3,2023-06-27
27-06-2023_08:38:36_1697_1,1697,1,2023-06-27
27-06-2023_01:52:47_1310_2,1310,2,2023-06-27
27-06-2023_18:50:43_1454_3,1454,3,2023-06-27
27-06-2023_21:26:07_1085_3,1085,3,2023-06-27
27-06-2023_17:08:30_1085_2,1085,2,2023-06-27
27-06-2023_17:01:09_1706_3,1706,3,2023-06-27
27-06-2023_15:03:40_1798_1,1798,1,2023-06-27
28-06-2023_22:40:42_1925_1,1925,1,2023-06-28
28-06-2023_09:57:55_1452_2,1452,2,2023-06-28
28-06-2023_08:58:06_1165_3,1165,3,2023-06-28
28-06-2023_16:06:11_1085_3,1085,3,2023-06-28
28-06-2023_06:23:24_1333_2,1333,2,2023-06-28
28-06-2023_19:10:16_1660_2,1660,2,2023-06-28
28-06-2023_18:30:05_1967_1,1967,1,2023-06-28
28-06-2023_13:50:58_1549_3,1549,3,2023-06-28
28-06-2023_02:06:13_1013_1,1013,1,2023-06-28
28-06-2023_06:32:28_1923_1,1923,1,2023-06-28
28-06-2023_22:38:11_1855_1,1855,1,2023-06-28
28-06-2023_17:39:56_1164_1,1164,1,2023-06-28
28-06-2023_10:51:40_1589_2,1589,2,2023-06-28
28-06-2023_11:18:52_1422_3,1422,3,2023-06-28
28-06-2023_06:53:32_1632_3,1632,3,2023-06-28
29-06-2023_20:30:44_1792_2,1792,2,2023-06-29
29-06-2023_07:59:17_1361_3,1361,3,2023-06-29
29-06-2023_22:16:31_1307_1,1307,1,2023-06-29
29-06-2023_21:31:21_1798_1,1798,1,2023-06-29
29-06-2023_19:25:20_member_id_2,member_id,2,2023-06-29
29-06-2023_22:37:25_1100_1,1100,1,2023-06-29
29-06-2023_16:41:03_1371_3,1371,3,2023-06-29
29-06-2023_14:42:38_1307_3,1307,3,2023-06-29
29-06-2023_13:27:56_1010_2,1010,2,2023-06-29
29-06-2023_07:37:46_1460_1,1460,1,2023-06-29
29-06-2023_20:13:47_1589_3,1589,3,2023-06-29
29-06-2023_22:14:37_1460_3,1460,3,2023-06-29
29-06-2023_16:59:30_1346_1,1346,1,2023-06-29
29-06-2023_06:55:39_1310_2,1310,2,2023-06-29
29-06-2023_08:40:38_1620_3,1620,3,2023-06-29
29-06-2023_11:50:20_1385_3,1385,3,2023-06-29
29-06-2023_05:10:57_1675_2,1675,2,2023-06-29
29-06-2023_01:44:20_1570_3,1570,3,2023-06-29
29-06-2023_18:55:29_1928_3,1928,3,2023-06-29
29-06-2023_21:26:14_1272_3,1272,3,2023-06-29
29-06-2023_23:42:28_1568_2,1568,2,2023-06-29
29-06-2023_06:42:10_1366_2,1366,2,2023-06-29
29-06-2023_17:40:44_1289_1,1289,1,2023-06-29
29-06-2023_04:41:10_1992_2,1992,2,2023-06-29
29-06-2023_06:26:52_1568_3,1568,3,2023-06-29
29-06-2023_13:18:26_1372_3,1372,3,2023-06-29
29-06-2023_02:30:14_1294_3,1294,3,2023-06-29
29-06-2023_23:06:46_1795_2,1795,2,2023-06-29
29-06-2023_19:40:45_1074_1,1074,1,2023-06-29
29-06-2023_21:21:33_1798_3,1798,3,2023-06-29
29-06-2023_03:27:52_1289_3,1289,3,2023-06-29
29-06-2023_17:15:17_1942_1,1942,1,2023-06-29
29-06-2023_05:39:48_1792_2,1792,2,2023-06-29
29-06-2023_02:55:56_1087_1,1087,1,2023-06-29
29-06-2023_09:10:17_1194_3,1194,3,2023-06-29
29-06-2023_08:24:46_1366_2,1366,2,2023-06-29
30-06-2023_03:25:30_1632_2,1632,2,2023-06-30
30-06-2023_05:30:22_1675_3,1675,3,2023-06-30
30-06-2023_22:22:28_1511_1,1511,1,2023-06-30
30-06-2023_13:14:46_1336_2,1336,2,2023-06-30
30-06-2023_20:18:53_1413_1,1413,1,2023-06-30
30-06-2023_14:15:03_1361_3,1361,3,2023-06-30
30-06-2023_14:37:57_1522_1,1522,1,2023-06-30
30-06-2023_07:49:50_1795_2,1795,2,2023-06-30
30-06-2023_17:33:17_1372_3,1372,3,2023-06-30
30-06-2023_19:41:22_1222_1,1222,1,2023-06-30
30-06-2023_13:43:47_1925_1,1925,1,2023-06-30
30-06-2023_23:25:07_1697_3,1697,3,2023-06-30
30-06-2023_12:59:04_1923_2,1923,2,2023-06-30
30-06-2023_19:43:40_1452_1,1452,1,2023-06-30
30-06-2023_07:08:16_1792_3,1792,3,2023-06-30
30-06-2023_16:24:48_1792_2,1792,2,2023-06-30
30-06-2023_16:54:29_1336_2,1336,2,2023-06-30
30-06-2023_12:40:45_1509_2,1509,2,2023-06-30
30-06-2023_23:24:07_1997_2,1997,2,2023-06-30
30-06-2023_22:03:57_1085_2,1085,2,2023-06-30
30-06-2023_10:32:10_1414_2,1414,2,2023-06-30
30-06-2023_08:02:11_1142_2,1142,2,2023-06-30
30-06-2023_09:02:09_member_id_3,member_id,3,2023-06-30
30-06-2023_06:50:59_1697_1,1697,1,2023-06-30
30-06-2023_21:15:50_1333_2,1333,2,2023-06-30
30-06-2023_20:38:25_1101_1,1101,1,2023-06-30
30-06-2023_09:19:02_1570_1,1570,1,2023-06-30
30-06-2023_14:38:43_1307_3,1307,3,2023-06-30
30-06-2023_23:13:41_1061_1,1061,1,2023-06-30
01-07-2023_05:02:35_1164_2,1164,2,2023-07-01
01-07-2023_05:51:03_1087_1,1087,1,2023-07-01
01-07-2023_19:18:53_1413_2,1413,2,2023-07-01
01-07-2023_15:57:03_1298_2,1298,2,2023-07-01
01-07-2023_01:07:44_1520_3,1520,3,2023-07-01
01-07-2023_02:57:51_1100_3,1100,3,2023-07-01
01-07-2023_09:41:01_1489_3,1489,3,2023-07-01
01-07-2023_10:15:36_1898_3,1898,3,2023-07-01
01-07-2023_01:10:11_1085_2,1085,2,2023-07-01
01-07-2023_13:39:18_1087_2,1087,2,2023-07-01
01-07-2023_18:34:12_1522_2,1522,2,2023-07-01
01-07-2023_11:46:03_1101_3,1101,3,2023-07-01
01-07-2023_12:28:37_1367_3,1367,3,2023-07-01
01-07-2023_22:57:38_1277_3,1277,3,2023-07-01
01-07-2023_09:45:03_1372_2,1372,2,2023-07-01
01-07-2023_04:21:59_1251_3,1251,3,2023-07-01
01-07-2023_10:43:07_1855_3,1855,3,2023-07-01
01-07-2023_19:37:59_1520_3,1520,3,2023-07-01
01-07-2023_18:17:55_1923_3,1923,3,2023-07-01
01-07-2023_18:58:02_1277_2,1277,2,2023-07-01
01-07-2023_02:12:38_1506_2,1506,2,2023-07-01
01-07-2023_01:19:23_1721_2,1721,2,2023-07-01
01-07-2023_18:14:56_1856_1,1856,1,2023-07-01
01-07-2023_14:40:59_1422_2,1422,2,2023-07-01
01-07-2023_05:02:55_1636_1,1636,1,2023-07-01
01-07-2023_13:42:09_1475_1,1475,1,2023-07-01
01-07-2023_16:57:23_1452_2,1452,2,2023-07-01
02-07-2023_03:26:03_1277_1,1277,1,2023-07-02
02-07-2023_07:30:08_1164_3,1164,3,2023-07-02
02-07-2023_05:27:17_1721_3,1721,3,2023-07-02
02-07-2023_02:39:56_1706_3,1706,3,2023-07-02
02-07-2023_06:01:10_1222_1,1222,1,2023-07-02
02-07-2023_17:34:22_1886_3,1886,3,2023-07-02
02-07-2023_02:14:38_1675_2,1675,2,2023-07-02
02-07-2023_05:14:23_1367_1,1367,1,2023-07-02
02-07-2023_07:03:21_1487_3,1487,3,2023-07-02
02-07-2023_03:19:42_1570_3,1570,3,2023-07-02
02-07-2023_08:28:47_1422_3,1422,3,2023-07-02
02-07-2023_14:43:30_1900_1,1900,1,2023-07-02
02-07-2023_17:44:19_1568_2,1568,2,2023-07-02
02-07-2023_22:49:54_1865_1,1865,1,2023-07-02
02-07-2023_20:18:01_1792_1,1792,1,2023-07-02
02-07-2023_01:30:10_1997_1,1997,1,2023-07-02
02-07-2023_23:30:09_1475_2,1475,2,2023-07-02
03-07-2023_07:49:13_1371_2,1371,2,2023-07-03
03-07-2023_19:39:15_1595_3,1595,3,2023-07-03
03-07-2023_22:19:44_1580_1,1580,1,2023-07-03
03-07-2023_14:26:04_1761_1,1761,1,2023-07-03
03-07-2023_07:13:53_1367_2,1367,2,2023-07-03
03-07-2023_12:53:36_1997_1,1997,1,2023-07-03
03-07-2023_09:12:17_1385_3,1385,3,2023-07-03
03-07-2023_17:53:02_1336_2,1336,2,2023-07-03
03-07-2023_13:15:37_1972_2,1972,2,2023-07-03
03-07-2023_03:51:15_1928_2,1928,2,2023-07-03
03-07-2023_11:06:25_1997_2,1997,2,2023-07-03
03-07-2023_01:20:27_1087_1,1087,1,2023-07-03
03-07-2023_10:35:21_1856_2,1856,2,2023-07-03
03-07-2023_13:50:01_1886_2,1886,2,2023-07-03
03-07-2023_14:34:50_1706_2,1706,2,2023-07-03
04-07-2023_15:07:49_1513_2,1513,2,2023-07-04
04-07-2023_17:37:11_1010_2,1010,2,2023-07-04
04-07-2023_23:12:44_1371_2,1371,2,2023-07-04
04-07-2023_16:53:13_1164_2,1164,2,2023-07-04
04-07-2023_10:34:15_1798_1,1798,1,2023-07-04
04-07-2023_04:10:34_1385_3,1385,3,2023-07-04
04-07-2023_22:42:22_1250_1,1250,1,2023-07-04
04-07-2023_23:53:46_1701_2,1701,2,2023-07-04
04-07-2023_18:29:03_1413_2,1413,2,2023-07-04
04-07-2023_11:45:57_1406_1,1406,1,2023-07-04
04-07-2023_10:36:07_1289_3,1289,3,2023-07-04
04-07-2023_02:32:45_1289_1,1289,1,2023-07-04
04-07-2023_20:57:55_1675_2,1675,2,2023-07-04
04-07-2023_02:07:55_1520_2,1520,2,2023-07-04
04-07-2023_15:41:05_1706_2,1706,2,2023-07-04
04-07-2023_02:01:14_1522_2,1522,2,2023-07-04
04-07-2023_18:36:38_member_id_1,member_id,1,2023-07-04
04-07-2023_21:13:04_1087_2,1087,2,2023-07-04
05-07-2023_01:26:24_1511_3,1511,3,2023-07-05
05-07-2023_14:46:17_1250_3,1250,3,2023-07-05
05-07-2023_15:19:45_1142_3,1142,3,2023-07-05
05-07-2023_09:52:59_1454_1,1454,1,2023-07-05
05-07-2023_23:03:28_1294_3,1294,3,2023-07-05
05-07-2023_02:59:19_1292_3,1292,3,2023-07-05
05-07-2023_01:03:39_1900_2,1900,2,2023-07-05
05-07-2023_14:49:22_1346_3,1346,3,2023-07-05
05-07-2023_12:54:51_1540_1,1540,1,2023-07-05
05-07-2023_11:29:58_1368_3,1368,3,2023-07-05
05-07-2023_12:37:10_1580_3,1580,3,2023-07-05
05-07-2023_06:11:44_1194_3,1194,3,2023-07-05
05-07-2023_10:59:21_1030_3,1030,3,2023-07-05
05-07-2023_06:07:47_1100_1,1100,1,2023-07-05
05-07-2023_09:59:37_1100_3,1100,3,2023-07-05
05-07-2023_01:18:51_1795_2,1795,2,2023-07-05
05-07-2023_04:20:15_1798_3,1798,3,2023-07-05
06-07-2023_21:37:57_1010_2,1010,2,2023-07-06
06-07-2023_20:36:42_1855_2,1855,2,2023-07-06
06-07-2023_20:58:39_1010_3,1010,3,2023-07-06
