,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2021-10-25,2473.63916015625,2473.63916015625,2372.109130859375,2401.46044921875,2385.224853515625,8599208,3503.0,3514.550048828125,3450.0,3492.949951171875,3295.46337890625,2595594,1722.050048828125,1729.75,1687.199951171875,1707.550048828125,1613.846435546875,5905209
2021-10-26,2415.58251953125,2463.393798828125,2402.70654296875,2456.148193359375,2439.542724609375,4875089,3494.5,3529.0,3475.0,3482.60009765625,3285.698974609375,3878763,1710.050048828125,1726.5999755859375,1695.9000244140625,1703.699951171875,1624.477783203125,5871709
2021-10-27,2447.795166015625,2470.685546875,2418.212890625,2425.08935546875,2408.694091796875,4948149,3483.0,3511.25,3483.0,3489.75,3292.444091796875,2510813,1709.0999755859375,1734.1500244140625,1701.1500244140625,1728.949951171875,1648.5537109375,5090259
2021-10-28,2418.259033203125,2434.826904296875,2391.03076171875,2398.5068359375,2382.291015625,4943090,3518.0,3518.0,3415.0,3421.64990234375,3228.19482421875,2424942,1719.3499755859375,1724.75,1692.050048828125,1703.9000244140625,1624.6685791015625,5329972
2021-10-29,2396.24560546875,2396.24560546875,2309.068359375,2340.9580078125,2325.13134765625,7116512,3400.050048828125,3461.0,3385.949951171875,3397.75,3205.646240234375,3960501,1699.0,1712.5999755859375,1661.050048828125,1667.75,1590.199462890625,5875091
2021-11-01,2340.9580078125,2359.187255859375,2302.053466796875,2342.388671875,2326.552490234375,7740557,3437.949951171875,3487.0,3412.949951171875,3476.39990234375,3279.84912109375,2020718,1677.5,1707.199951171875,1676.0,1700.050048828125,1620.99755859375,3636806
2021-11-02,2349.0341796875,2351.80322265625,2303.114990234375,2308.237548828125,2292.63232421875,5284565,3494.0,3513.60009765625,3469.75,3484.199951171875,3287.2080078125,3087414,1695.0,1706.449951171875,1686.3499755859375,1697.9000244140625,1618.947509765625,3471772
2021-11-03,2313.083251953125,2325.959228515625,2271.502197265625,2292.362060546875,2276.864013671875,5994715,3504.199951171875,3519.89990234375,3466.050048828125,3492.25,3294.803466796875,1537639,1709.0,1717.449951171875,1699.0,1702.5,1623.3336181640625,3530713
2021-11-04,2300.991943359375,2312.02197265625,2298.269287109375,2306.437744140625,2290.8447265625,852828,3512.949951171875,3513.25,3505.0,3508.64990234375,3310.275634765625,328991,1715.0,1717.0,1705.0,1708.699951171875,1629.245361328125,483407
2021-11-08,2325.4052734375,2325.959228515625,2267.25634765625,2309.299072265625,2293.686767578125,10168591,3548.0,3548.0,3481.199951171875,3502.75,3304.709228515625,2526082,1730.0,1741.0,1703.0,1737.5,1656.7061767578125,5245903
2021-11-09,2312.1142578125,2334.173828125,2295.54638671875,2327.5283203125,2311.792724609375,7841248,3508.0,3535.0,3496.0,3505.699951171875,3307.492431640625,1782692,1734.75,1750.0,1726.0,1742.5,1661.4736328125,4016134
2021-11-10,2322.913330078125,2361.033203125,2310.8681640625,2353.556884765625,2337.64501953125,5126735,3498.0,3519.699951171875,3480.199951171875,3484.300048828125,3287.302490234375,1516489,1726.0,1750.949951171875,1721.949951171875,1740.1500244140625,1659.2330322265625,4780368
2021-11-11,2344.46533203125,2372.570556640625,2340.311767578125,2357.848876953125,2341.908203125,5361239,3480.0,3510.050048828125,3436.0,3488.199951171875,3290.98193359375,1284514,1732.949951171875,1739.75,1709.0,1733.300048828125,1652.70166015625,4731349
2021-11-12,2365.555908203125,2398.6455078125,2360.110107421875,2393.430419921875,2377.249267578125,4356170,3506.0,3534.14990234375,3485.699951171875,3526.050048828125,3326.692138671875,1747259,1743.0,1782.8499755859375,1738.050048828125,1780.199951171875,1697.42041015625,5069009
2021-11-15,2399.799072265625,2401.829833984375,2372.109130859375,2379.30859375,2363.22265625,2401634,3528.0,3569.60009765625,3528.0,3553.300048828125,3352.4013671875,1809157,1782.0999755859375,1800.0,1775.5,1787.1500244140625,1704.0474853515625,4354074
2021-11-16,2374.001220703125,2376.72412109375,2302.88427734375,2324.02099609375,2308.308837890625,5668790,3569.0,3575.550048828125,3542.0,3556.39990234375,3355.326171875,2013204,1790.0,1808.949951171875,1777.0,1792.300048828125,1708.9581298828125,6034233
2021-11-17,2306.530029296875,2306.530029296875,2271.502197265625,2274.271240234375,2258.895751953125,5101014,3550.60009765625,3562.85009765625,3506.39990234375,3521.89990234375,3322.7763671875,1632914,1792.550048828125,1802.0,1780.699951171875,1787.449951171875,1704.3333740234375,4732492
2021-11-18,2270.5791015625,2297.34619140625,2261.395263671875,2282.85498046875,2267.42138671875,4252812,3515.14990234375,3520.85009765625,3451.60009765625,3475.699951171875,3279.18896484375,2136598,1781.5999755859375,1789.449951171875,1759.0,1779.4000244140625,1696.65771484375,4326924
2021-11-22,2248.51953125,2260.42626953125,2169.97216796875,2181.740478515625,2166.990478515625,12062153,3478.39990234375,3515.949951171875,3440.300048828125,3458.39990234375,3262.86669921875,3167936,1784.0,1785.4000244140625,1751.1500244140625,1759.4000244140625,1677.5877685546875,6621839
2021-11-23,2153.404296875,2216.35302734375,2131.206298828125,2202.138671875,2187.250732421875,12663499,3445.0,3480.949951171875,3407.800048828125,3464.25,3268.38623046875,2153461,1735.0999755859375,1747.25,1710.0,1736.9000244140625,1656.1341552734375,8436160
2021-11-24,2196.7392578125,2224.3369140625,2163.095947265625,2170.341552734375,2155.66845703125,8410148,3472.199951171875,3493.050048828125,3424.0,3443.300048828125,3248.62060546875,2161746,1740.0,1740.5,1688.0,1696.0,1617.1358642578125,7333061
2021-11-25,2190.2783203125,2309.34521484375,2175.648681640625,2300.991943359375,2285.435546875,21200968,3443.89990234375,3463.0,3434.050048828125,3445.89990234375,3251.073486328125,1849619,1700.0,1726.199951171875,1696.949951171875,1722.4000244140625,1642.308349609375,4476260
2021-11-26,2277.778564453125,2286.823974609375,2216.583740234375,2226.8291015625,2211.774169921875,7881569,3425.0,3490.0,3411.89990234375,3446.85009765625,3251.969970703125,1941251,1702.550048828125,1718.3499755859375,1684.0,1691.6500244140625,1612.98828125,4494181
2021-11-29,2251.28857421875,2307.499267578125,2214.368408203125,2253.503662109375,2238.268310546875,12162677,3447.14990234375,3529.35009765625,3406.449951171875,3502.0,3304.00146484375,2981745,1691.0,1712.0,1669.1500244140625,1696.3499755859375,1617.4696044921875,3942776
2021-11-30,2277.963134765625,2285.2548828125,2204.90771484375,2220.183349609375,2205.173095703125,16086149,3491.0,3563.75,3491.0,3529.14990234375,3329.6171875,5588446,1704.550048828125,1729.9000244140625,1700.050048828125,1712.6500244140625,1633.0115966796875,14808963
2021-12-01,2245.658203125,2283.501220703125,2238.366455078125,2277.040283203125,2261.64599609375,5052305,3535.0,3590.0,3535.0,3577.800048828125,3375.51611328125,2102118,1715.0,1741.9000244140625,1713.0,1714.9000244140625,1635.1571044921875,5193264
2021-12-02,2279.5322265625,2303.99169921875,2272.055908203125,2291.669677734375,2276.176513671875,6360205,3589.199951171875,3648.0,3574.10009765625,3642.89990234375,3436.935302734375,3152938,1715.0,1750.5,1711.3499755859375,1748.25,1666.956298828125,5559574
2021-12-03,2306.0224609375,2306.11474609375,2215.19921875,2222.81396484375,2207.786376953125,9611240,3646.449951171875,3665.949951171875,3630.85009765625,3640.449951171875,3434.623779296875,2486263,1771.0999755859375,1786.6500244140625,1732.550048828125,1735.550048828125,1654.846923828125,6754012
2021-12-06,2229.96728515625,2238.274169921875,2175.648681640625,2180.678955078125,2165.93603515625,5166127,3640.449951171875,3658.0,3522.0,3536.39990234375,3336.456787109375,1849642,1730.0,1733.949951171875,1691.5,1695.300048828125,1616.468505859375,3991449
2021-12-07,2193.185791015625,2218.89111328125,2178.279296875,2198.44677734375,2183.583740234375,5617561,3562.5,3598.0,3524.300048828125,3584.5,3381.83740234375,1484458,1701.0999755859375,1724.9000244140625,1694.0,1711.6500244140625,1632.058349609375,4202122
2021-12-08,2237.443603515625,2244.550537109375,2221.01416015625,2231.905517578125,2216.816162109375,4372089,3601.0,3646.449951171875,3601.0,3626.89990234375,3421.840087890625,1428660,1733.0,1759.800048828125,1732.5999755859375,1753.3499755859375,1671.819091796875,3029169
2021-12-09,2247.504150390625,2284.331787109375,2238.274169921875,2267.302490234375,2251.973876953125,6606773,3610.0,3634.75,3566.0,3601.75,3398.11181640625,1567957,1759.0,1769.4000244140625,1742.0,1763.449951171875,1681.449462890625,2082171
2021-12-10,2252.349853515625,2276.1171875,2243.212158203125,2269.610107421875,2254.265869140625,4182207,3585.0,3642.0,3575.10009765625,3636.800048828125,3431.180419921875,1510718,1760.0,1763.75,1746.0,1759.25,1677.4447021484375,1823469
2021-12-13,2283.039794921875,2283.593505859375,2218.89111328125,2224.106201171875,2209.069580078125,6450866,3650.0,3662.0,3601.699951171875,3609.64990234375,3405.5654296875,1883864,1767.050048828125,1771.3499755859375,1738.800048828125,1744.6500244140625,1663.523681640625,4040584
2021-12-14,2196.7392578125,2220.7373046875,2190.6474609375,2196.877685546875,2182.025146484375,6495761,3605.0,3635.0,3576.699951171875,3623.800048828125,3418.9150390625,1747007,1730.9000244140625,1763.0,1710.3499755859375,1752.1500244140625,1670.675048828125,4768144
2021-12-15,2200.43115234375,2219.814208984375,2179.29443359375,2190.462890625,2175.65380859375,4683484,3620.0,3623.0,3558.14990234375,3570.35009765625,3368.4873046875,1603233,1745.0,1747.949951171875,1721.199951171875,1734.199951171875,1653.5595703125,3053149
2021-12-16,2220.460205078125,2229.505615234375,2186.26318359375,2218.798828125,2203.798095703125,4880639,3582.0,3608.449951171875,3570.0,3581.60009765625,3379.10107421875,2072320,1762.6500244140625,1777.5999755859375,1758.0,1771.5999755859375,1689.2205810546875,4481031
2021-12-17,2213.3994140625,2222.583251953125,2141.359130859375,2160.234619140625,2145.6298828125,10524910,3602.5,3651.35009765625,3573.699951171875,3584.35009765625,3381.696044921875,4333992,1820.0,1842.0,1806.75,1820.8499755859375,1736.180419921875,18887243
2021-12-20,2139.374755859375,2139.374755859375,2074.072509765625,2101.993408203125,2087.782470703125,7162923,3589.0,3606.0,3510.14990234375,3556.89990234375,3355.7978515625,2312310,1801.699951171875,1829.6500244140625,1787.300048828125,1798.9000244140625,1715.2509765625,5773891
2021-12-21,2133.375244140625,2165.357177734375,2115.699951171875,2133.282958984375,2118.8603515625,6418280,3582.64990234375,3641.199951171875,3566.39990234375,3608.300048828125,3404.291748046875,2340989,1801.0,1838.0,1801.0,1811.5999755859375,1727.3604736328125,5353584
2021-12-22,2145.8818359375,2189.262939453125,2143.205322265625,2183.909423828125,2169.14453125,8829271,3624.0,3636.800048828125,3606.25,3630.75,3425.47265625,1224328,1825.0,1829.1500244140625,1812.3499755859375,1824.699951171875,1739.851318359375,4156428
2021-12-23,2191.201171875,2196.7392578125,2176.4794921875,2183.125,2168.365478515625,4536200,3648.0,3670.5,3630.0,3662.699951171875,3455.615966796875,1792861,1831.25,1861.5999755859375,1827.0,1857.5999755859375,1771.221435546875,4112933
2021-12-24,2187.50927734375,2207.815185546875,2157.557861328125,2190.09375,2175.287109375,3943247,3685.0,3705.0,3644.800048828125,3670.89990234375,3463.352294921875,2209923,1872.949951171875,1875.75,1854.0,1863.5,1776.8470458984375,3780347
2021-12-27,2179.7099609375,2194.893310546875,2167.295654296875,2187.739990234375,2172.94921875,2008611,3671.0,3700.0,3653.10009765625,3696.10009765625,3487.1279296875,1534135,1860.0,1874.5,1845.050048828125,1866.1500244140625,1779.3739013671875,2647733
2021-12-28,2192.677978515625,2219.67578125,2190.324462890625,2213.722412109375,2198.756103515625,3187306,3710.0,3725.0,3693.85009765625,3706.550048828125,3496.98681640625,1456218,1880.699951171875,1895.9000244140625,1878.4000244140625,1888.0,1800.2078857421875,3340933
2021-12-29,2206.892333984375,2232.736328125,2198.677490234375,2217.5068359375,2202.514892578125,7712656,3692.25,3719.949951171875,3685.0,3694.699951171875,3485.806640625,1456923,1883.5,1893.800048828125,1876.4000244140625,1885.550048828125,1797.871826171875,3236635
2021-12-30,2215.19921875,2219.76806640625,2164.988037109375,2177.448486328125,2162.7275390625,14666585,3681.35009765625,3740.0,3680.0,3733.75,3522.648681640625,1966475,1884.5,1909.800048828125,1874.3499755859375,1892.8499755859375,1804.832275390625,4584738
2021-12-31,2190.2783203125,2200.3388671875,2178.279296875,2185.8017578125,2171.024169921875,4738645,3742.800048828125,3760.0,3731.300048828125,3738.35009765625,3526.9892578125,1207141,1890.0,1898.3499755859375,1871.6500244140625,1887.75,1799.969482421875,4619420
2022-01-03,2182.894287109375,2222.537109375,2181.555908203125,2218.752685546875,2203.752197265625,2710805,3750.0,3830.0,3745.0,3817.75,3601.8994140625,2346158,1887.75,1914.050048828125,1887.75,1898.449951171875,1810.171875,3329616
2022-01-04,2229.875,2271.502197265625,2218.89111328125,2268.825439453125,2253.486572265625,5423864,3831.10009765625,3889.14990234375,3811.699951171875,3884.75,3665.1123046875,2488606,1898.449951171875,1906.6500244140625,1878.0,1899.1500244140625,1810.8394775390625,3921999
2022-01-05,2272.42529296875,2286.270263671875,2245.612060546875,2279.43994140625,2264.029296875,5821906,3865.0,3870.0,3812.39990234375,3860.949951171875,3642.657470703125,1733031,1900.0,1902.9000244140625,1840.0,1844.6500244140625,1758.8736572265625,6995719
2022-01-06,2262.456787109375,2265.041259765625,2223.506103515625,2230.4287109375,2215.349365234375,7223711,3812.0,3835.0,3772.0,3807.449951171875,3592.181884765625,1810293,1828.0,1828.0,1800.0,1817.800048828125,1733.272216796875,6449205
2022-01-07,2243.76611328125,2268.779296875,2225.85986328125,2248.42724609375,2233.226318359375,6556057,3820.0,3864.89990234375,3796.39990234375,3853.5,3635.628662109375,2460591,1815.449951171875,1836.0,1806.800048828125,1814.300048828125,1729.9349365234375,4834389
2022-01-10,2263.1953125,2267.810302734375,2230.013427734375,2250.273193359375,2235.059814453125,4623365,3978.0,3978.0,3861.0,3879.85009765625,3660.48876953125,3937092,1815.0,1869.9000244140625,1813.0,1850.75,1764.68994140625,7857560
2022-01-11,2248.42724609375,2284.3779296875,2247.504150390625,2266.471923828125,2251.14892578125,8102582,3856.0,3925.0,3856.0,3915.89990234375,3694.50048828125,1906106,1855.0,1870.0,1850.1500244140625,1855.5999755859375,1769.3145751953125,5142287
2022-01-12,2281.009033203125,2330.528076171875,2275.194091796875,2326.974365234375,2311.242431640625,7400221,3925.0,3929.0,3836.550048828125,3859.89990234375,3641.666748046875,3203744,1868.9000244140625,1889.0,1860.0,1877.449951171875,1790.1484375,5362535
2022-01-13,2327.113037109375,2345.34228515625,2315.25244140625,2340.0810546875,2324.260498046875,5928356,3918.0,3923.0,3857.0,3897.89990234375,3677.51806640625,6684507,1905.0,1912.5,1866.3499755859375,1896.800048828125,1808.5987548828125,14277630
2022-01-14,2339.80419921875,2369.616943359375,2331.358642578125,2343.49609375,2327.652587890625,9965088,3877.85009765625,3977.0,3860.050048828125,3968.14990234375,3743.79638671875,3348123,1882.0,1933.0,1881.0,1929.3499755859375,1839.6351318359375,7688506
2022-01-17,2342.5732421875,2367.494140625,2341.650146484375,2355.725830078125,2339.79931640625,4018226,3992.699951171875,4043.0,3962.300048828125,4019.14990234375,3791.912841796875,3442604,1938.550048828125,1953.9000244140625,1930.5,1939.5,1849.3131103515625,5262464
2022-01-18,2358.033447265625,2365.048095703125,2322.036376953125,2327.62060546875,2311.884033203125,3107514,4033.949951171875,4041.699951171875,3980.0,3990.60009765625,3764.976806640625,2389041,1922.0999755859375,1945.0,1911.449951171875,1920.75,1831.43505859375,3690315
2022-01-19,2335.189208984375,2346.26513671875,2315.80615234375,2327.43603515625,2311.700927734375,4877742,4012.0,4012.0,3910.5,3914.64990234375,3699.810791015625,3102539,1916.0,1916.0,1862.8499755859375,1867.050048828125,1780.232177734375,5747770
2022-01-20,2307.54541015625,2316.68310546875,2265.964111328125,2286.685546875,2271.22607421875,8247243,3910.0,3920.0,3811.0,3826.550048828125,3616.546142578125,6176776,1844.0,1848.0,1815.5,1823.699951171875,1738.8978271484375,5533463
2022-01-21,2263.1953125,2309.575927734375,2263.1953125,2287.0546875,2271.592529296875,6669297,3807.0,3851.550048828125,3771.10009765625,3833.5,3623.114990234375,3112358,1795.0,1808.0,1776.0,1785.699951171875,1702.664794921875,8252758
2022-01-24,2284.42431640625,2311.883544921875,2173.756591796875,2194.801025390625,2179.96240234375,10934468,3840.0,3849.64990234375,3740.10009765625,3771.35009765625,3564.375,3258414,1765.0,1768.6500244140625,1728.0,1736.800048828125,1656.0386962890625,7116712
2022-01-25,2168.6337890625,2204.72314453125,2127.51416015625,2190.509033203125,2175.699462890625,12255102,3769.5,3809.39990234375,3722.199951171875,3769.89990234375,3563.004638671875,3330501,1726.5999755859375,1740.0,1700.5,1722.1500244140625,1642.0699462890625,9137653
2022-01-27,2156.127197265625,2174.679443359375,2133.098388671875,2158.0654296875,2143.475341796875,10010215,3731.0,3733.39990234375,3625.10009765625,3649.25,3448.9765625,5718297,1702.0,1709.699951171875,1665.0,1678.5999755859375,1600.5450439453125,11231734
2022-01-28,2182.894287109375,2192.954833984375,2149.112548828125,2155.98876953125,2141.412841796875,7333863,3646.0,3729.800048828125,3646.0,3690.050048828125,3487.537353515625,3143862,1681.0,1727.550048828125,1679.5,1686.199951171875,1607.7916259765625,10998502
2022-01-31,2178.4638671875,2221.1064453125,2174.771728515625,2202.8310546875,2187.9384765625,6071841,3749.0,3758.0,3721.39990234375,3736.25,3531.201416015625,2739393,1718.0,1749.5,1715.3499755859375,1736.199951171875,1655.4666748046875,8788872
2022-02-01,2222.583251953125,2234.213134765625,2166.37255859375,2195.539306640625,2180.696044921875,6600254,3770.0,3808.0,3736.39990234375,3800.64990234375,3592.067138671875,2105169,1766.0999755859375,1780.0,1734.699951171875,1772.050048828125,1689.6495361328125,5119935
2022-02-02,2221.66015625,2221.66015625,2192.216552734375,2200.015869140625,2185.14208984375,5008845,3827.89990234375,3864.0,3800.64990234375,3856.199951171875,3644.568603515625,1984212,1789.0,1792.800048828125,1772.0,1787.0999755859375,1703.9996337890625,4253717
