member_id,product_id,trip_count,reward_points,reward_title
1075,27,3,0.2222,SILVER 
1075,37,5,0.4444,SILVER 
1075,72,3,0.2222,SILVER 
1075,23,8,0.7778,GOLD
1075,26,10,1.0000,PLATINUM 
1075,41,3,0.2222,SILVER 
1075,52,5,0.4444,SILVER 
1075,95,2,0.1111,BRONZE
1076,5,4,0.3000,SILVER 
1076,8,3,0.2000,SILVER 
1076,14,4,0.3000,SILVER 
1076,21,5,0.4000,SILVER 
1076,26,4,0.3000,SILVER 
1076,32,7,0.6000,GOLD
1076,82,6,0.5000,GOLD
1076,84,6,0.5000,GOLD
1076,4,6,0.5000,GOLD
1076,18,11,1.0000,PLATINUM 
1076,33,5,0.4000,SILVER 
1076,40,3,0.2000,SILVER 
1076,47,6,0.5000,GOLD
1076,55,7,0.6000,GOLD
1076,98,5,0.4000,SILVER 
1076,22,7,0.6000,GOLD
1076,39,3,0.2000,SILVER 
1076,53,5,0.4000,SILVER 
1076,62,5,0.4000,SILVER 
1076,11,4,0.3000,SILVER 
1076,12,6,0.5000,GOLD
1076,23,6,0.5000,GOLD
1076,67,1,0.0000,BRONZE
1076,70,6,0.5000,GOLD
1076,77,8,0.7000,GOLD
1076,86,1,0.0000,BRONZE
1076,7,8,0.7000,GOLD
1076,60,1,0.0000,BRONZE
1076,63,3,0.2000,SILVER 
1076,91,6,0.5000,GOLD
1076,96,6,0.5000,GOLD
1076,72,4,0.3000,SILVER 
1076,79,6,0.5000,GOLD
1076,48,3,0.2000,SILVER 
1076,17,4,0.3000,SILVER 
1076,64,3,0.2000,SILVER 
1076,71,3,0.2000,SILVER 
1076,76,5,0.4000,SILVER 
1076,78,7,0.6000,GOLD
1076,85,3,0.2000,SILVER 
1076,89,5,0.4000,SILVER 
1076,10,6,0.5000,GOLD
1076,95,6,0.5000,GOLD
1076,37,4,0.3000,SILVER 
1076,46,4,0.3000,SILVER 
1076,88,3,0.2000,SILVER 
1076,35,6,0.5000,GOLD
1076,51,5,0.4000,SILVER 
1076,93,3,0.2000,SILVER 
1076,13,3,0.2000,SILVER 
1076,20,5,0.4000,SILVER 
1076,56,2,0.1000,BRONZE
1076,65,5,0.4000,SILVER 
1076,92,3,0.2000,SILVER 
1076,94,4,0.3000,SILVER 
1076,44,3,0.2000,SILVER 
1076,41,5,0.4000,SILVER 
1076,97,4,0.3000,SILVER 
1076,27,5,0.4000,SILVER 
1076,30,5,0.4000,SILVER 
1076,34,6,0.5000,GOLD
1076,43,5,0.4000,SILVER 
1076,73,3,0.2000,SILVER 
1076,75,4,0.3000,SILVER 
1076,45,4,0.3000,SILVER 
1076,16,1,0.0000,BRONZE
1076,61,3,0.2000,SILVER 
1076,59,3,0.2000,SILVER 
1076,31,3,0.2000,SILVER 
1076,66,4,0.3000,SILVER 
1076,90,2,0.1000,BRONZE
1076,3,2,0.1000,BRONZE
1076,81,4,0.3000,SILVER 
1076,87,2,0.1000,BRONZE
1076,99,4,0.3000,SILVER 
1076,28,3,0.2000,SILVER 
1076,1,2,0.1000,BRONZE
1076,15,3,0.2000,SILVER 
1076,6,1,0.0000,BRONZE
1076,24,6,0.5000,GOLD
1076,50,2,0.1000,BRONZE
1076,49,5,0.4000,SILVER 
1076,57,1,0.0000,BRONZE
1076,52,1,0.0000,BRONZE
1076,54,3,0.2000,SILVER 
1076,58,2,0.1000,BRONZE
1076,25,1,0.0000,BRONZE
1076,36,1,0.0000,BRONZE
1076,74,4,0.3000,SILVER 
1076,42,1,0.0000,BRONZE
1076,68,4,0.3000,SILVER 
1076,69,1,0.0000,BRONZE
1076,9,4,0.3000,SILVER 
1076,38,1,0.0000,BRONZE
1076,2,2,0.1000,BRONZE
1076,83,6,0.5000,GOLD
1076,80,2,0.1000,BRONZE
1076,100,2,0.1000,BRONZE
1076,29,3,0.2000,SILVER 
1076,19,3,0.2000,SILVER 
1077,98,4,0.3333,SILVER 
1077,11,4,0.3333,SILVER 
1077,57,2,0.1111,BRONZE
1077,75,5,0.4444,SILVER 
1077,37,2,0.1111,BRONZE
1077,77,7,0.6667,GOLD
1077,30,1,0.0000,BRONZE
1077,31,6,0.5556,GOLD
1077,34,4,0.3333,SILVER 
1077,49,6,0.5556,GOLD
1077,50,3,0.2222,SILVER 
1077,47,7,0.6667,GOLD
1077,54,2,0.1111,BRONZE
1077,72,7,0.6667,GOLD
1077,24,5,0.4444,SILVER 
1077,42,6,0.5556,GOLD
1077,62,1,0.0000,BRONZE
1077,76,8,0.7778,GOLD
1077,22,1,0.0000,BRONZE
1077,59,2,0.1111,BRONZE
1077,64,2,0.1111,BRONZE
1077,28,4,0.3333,SILVER 
1077,86,3,0.2222,SILVER 
1077,5,1,0.0000,BRONZE
1077,18,2,0.1111,BRONZE
1077,7,3,0.2222,SILVER 
1077,15,5,0.4444,SILVER 
1077,69,5,0.4444,SILVER 
1077,2,3,0.2222,SILVER 
1077,27,3,0.2222,SILVER 
1077,48,3,0.2222,SILVER 
1077,90,5,0.4444,SILVER 
1077,94,2,0.1111,BRONZE
1077,78,1,0.0000,BRONZE
1077,10,3,0.2222,SILVER 
1077,9,6,0.5556,GOLD
1077,23,4,0.3333,SILVER 
1077,55,4,0.3333,SILVER 
1077,81,3,0.2222,SILVER 
1077,84,6,0.5556,GOLD
1077,87,4,0.3333,SILVER 
1077,93,5,0.4444,SILVER 
1077,97,5,0.4444,SILVER 
1077,8,6,0.5556,GOLD
1077,21,4,0.3333,SILVER 
1077,29,6,0.5556,GOLD
1077,41,5,0.4444,SILVER 
1077,52,3,0.2222,SILVER 
1077,68,4,0.3333,SILVER 
1077,70,5,0.4444,SILVER 
1077,1,7,0.6667,GOLD
1077,13,5,0.4444,SILVER 
1077,14,4,0.3333,SILVER 
1077,17,4,0.3333,SILVER 
1077,19,3,0.2222,SILVER 
1077,40,5,0.4444,SILVER 
1077,51,4,0.3333,SILVER 
1077,80,3,0.2222,SILVER 
1077,91,9,0.8889,PLATINUM 
1077,92,5,0.4444,SILVER 
1077,3,6,0.5556,GOLD
1077,46,4,0.3333,SILVER 
1077,56,4,0.3333,SILVER 
1077,79,5,0.4444,SILVER 
1077,53,9,0.8889,PLATINUM 
1077,12,4,0.3333,SILVER 
1077,39,4,0.3333,SILVER 
1077,65,10,1.0000,PLATINUM 
1077,66,6,0.5556,GOLD
1077,67,4,0.3333,SILVER 
1077,96,4,0.3333,SILVER 
1077,45,6,0.5556,GOLD
1077,60,3,0.2222,SILVER 
1077,61,6,0.5556,GOLD
1077,73,4,0.3333,SILVER 
1077,32,5,0.4444,SILVER 
1077,88,7,0.6667,GOLD
1077,89,6,0.5556,GOLD
1077,25,7,0.6667,GOLD
1077,36,3,0.2222,SILVER 
1077,71,5,0.4444,SILVER 
1077,74,3,0.2222,SILVER 
1077,4,6,0.5556,GOLD
1077,20,6,0.5556,GOLD
1077,83,4,0.3333,SILVER 
1077,85,9,0.8889,PLATINUM 
1077,33,5,0.4444,SILVER 
1077,82,4,0.3333,SILVER 
1077,6,4,0.3333,SILVER 
1077,35,4,0.3333,SILVER 
1077,43,6,0.5556,GOLD
1077,63,7,0.6667,GOLD
1077,99,5,0.4444,SILVER 
1077,26,3,0.2222,SILVER 
1077,38,6,0.5556,GOLD
1077,100,6,0.5556,GOLD
1077,16,2,0.1111,BRONZE
1077,44,4,0.3333,SILVER 
1077,58,3,0.2222,SILVER 
1077,95,7,0.6667,GOLD
1078,5,3,0.2857,SILVER 
1078,10,5,0.5714,GOLD
1078,15,7,0.8571,PLATINUM 
1078,24,4,0.4286,SILVER 
1078,40,4,0.4286,SILVER 
1078,49,5,0.5714,GOLD
1078,64,2,0.1429,BRONZE
1078,66,5,0.5714,GOLD
1078,77,3,0.2857,SILVER 
1078,92,6,0.7143,GOLD
1078,46,7,0.8571,PLATINUM 
1078,76,6,0.7143,GOLD
1078,26,5,0.5714,GOLD
1078,29,8,1.0000,PLATINUM 
1078,38,4,0.4286,SILVER 
1078,56,4,0.4286,SILVER 
1078,95,7,0.8571,PLATINUM 
1078,96,5,0.5714,GOLD
1078,18,2,0.1429,BRONZE
1078,30,3,0.2857,SILVER 
1078,69,3,0.2857,SILVER 
1078,19,5,0.5714,GOLD
1078,44,7,0.8571,PLATINUM 
1078,80,3,0.2857,SILVER 
1078,84,6,0.7143,GOLD
1078,41,5,0.5714,GOLD
1078,42,4,0.4286,SILVER 
1078,93,4,0.4286,SILVER 
1078,22,8,1.0000,PLATINUM 
1078,62,7,0.8571,PLATINUM 
1078,2,6,0.7143,GOLD
1078,3,5,0.5714,GOLD
1078,17,7,0.8571,PLATINUM 
1078,32,4,0.4286,SILVER 
1078,48,4,0.4286,SILVER 
1078,54,7,0.8571,PLATINUM 
1078,83,6,0.7143,GOLD
1078,51,2,0.1429,BRONZE
1078,7,3,0.2857,SILVER 
1078,57,5,0.5714,GOLD
1078,70,4,0.4286,SILVER 
1078,74,6,0.7143,GOLD
1078,85,6,0.7143,GOLD
1078,20,5,0.5714,GOLD
1078,72,3,0.2857,SILVER 
1078,65,6,0.7143,GOLD
1078,82,3,0.2857,SILVER 
1078,79,3,0.2857,SILVER 
1078,4,3,0.2857,SILVER 
1078,9,1,0.0000,BRONZE
1078,23,4,0.4286,SILVER 
1078,36,5,0.5714,GOLD
1078,50,2,0.1429,BRONZE
1078,58,4,0.4286,SILVER 
1078,33,7,0.8571,PLATINUM 
1078,60,1,0.0000,BRONZE
1078,86,4,0.4286,SILVER 
1078,12,8,1.0000,PLATINUM 
1078,37,4,0.4286,SILVER 
1078,43,2,0.1429,BRONZE
1078,98,4,0.4286,SILVER 
1078,91,2,0.1429,BRONZE
1078,13,8,1.0000,PLATINUM 
1078,35,4,0.4286,SILVER 
1078,39,5,0.5714,GOLD
1078,81,4,0.4286,SILVER 
1078,16,2,0.1429,BRONZE
1078,61,4,0.4286,SILVER 
1078,78,7,0.8571,PLATINUM 
1078,6,4,0.4286,SILVER 
1078,34,3,0.2857,SILVER 
1078,68,6,0.7143,GOLD
1078,88,3,0.2857,SILVER 
1078,25,4,0.4286,SILVER 
1078,45,5,0.5714,GOLD
1078,47,4,0.4286,SILVER 
1078,71,4,0.4286,SILVER 
1078,75,3,0.2857,SILVER 
1078,100,4,0.4286,SILVER 
1078,21,3,0.2857,SILVER 
1078,55,4,0.4286,SILVER 
1078,59,6,0.7143,GOLD
1078,97,6,0.7143,GOLD
1078,14,6,0.7143,GOLD
1078,28,3,0.2857,SILVER 
1078,31,2,0.1429,BRONZE
1078,53,6,0.7143,GOLD
1078,99,4,0.4286,SILVER 
1078,8,1,0.0000,BRONZE
1078,90,4,0.4286,SILVER 
1078,89,6,0.7143,GOLD
1078,94,4,0.4286,SILVER 
1078,87,5,0.5714,GOLD
1078,73,3,0.2857,SILVER 
1078,11,2,0.1429,BRONZE
1078,52,2,0.1429,BRONZE
1078,67,2,0.1429,BRONZE
1078,63,3,0.2857,SILVER 
1078,27,3,0.2857,SILVER 
1079,26,3,0.2500,SILVER 
1079,86,4,0.3750,SILVER 
1079,88,4,0.3750,SILVER 
1079,2,3,0.2500,SILVER 
1079,61,3,0.2500,SILVER 
1079,83,4,0.3750,SILVER 
1079,35,4,0.3750,SILVER 
1079,24,4,0.3750,SILVER 
1079,96,8,0.8750,PLATINUM 
1079,37,3,0.2500,SILVER 
1079,38,3,0.2500,SILVER 
1079,39,2,0.1250,BRONZE
1079,17,4,0.3750,SILVER 
1079,33,3,0.2500,SILVER 
1079,62,5,0.5000,GOLD
1079,40,5,0.5000,GOLD
1079,60,4,0.3750,SILVER 
1079,15,3,0.2500,SILVER 
1079,56,8,0.8750,PLATINUM 
1079,90,2,0.1250,BRONZE
1079,6,3,0.2500,SILVER 
1079,66,6,0.6250,GOLD
1079,20,2,0.1250,BRONZE
1079,23,3,0.2500,SILVER 
1079,42,3,0.2500,SILVER 
1079,14,3,0.2500,SILVER 
1079,91,3,0.2500,SILVER 
1079,53,3,0.2500,SILVER 
1079,4,3,0.2500,SILVER 
1079,87,3,0.2500,SILVER 
1079,28,2,0.1250,BRONZE
1079,70,1,0.0000,BRONZE
1079,16,1,0.0000,BRONZE
1079,27,5,0.5000,GOLD
1079,36,3,0.2500,SILVER 
1079,44,2,0.1250,BRONZE
1079,50,9,1.0000,PLATINUM 
1079,55,5,0.5000,GOLD
1079,59,7,0.7500,GOLD
1079,69,5,0.5000,GOLD
1079,5,3,0.2500,SILVER 
1079,8,4,0.3750,SILVER 
1079,13,5,0.5000,GOLD
1079,18,3,0.2500,SILVER 
1079,25,5,0.5000,GOLD
1079,30,9,1.0000,PLATINUM 
1079,45,3,0.2500,SILVER 
1079,57,8,0.8750,PLATINUM 
1079,73,4,0.3750,SILVER 
1079,74,2,0.1250,BRONZE
1079,22,7,0.7500,GOLD
1079,51,6,0.6250,GOLD
1079,52,4,0.3750,SILVER 
1079,79,8,0.8750,PLATINUM 
1079,80,7,0.7500,GOLD
1079,99,4,0.3750,SILVER 
1079,63,8,0.8750,PLATINUM 
1079,65,5,0.5000,GOLD
1079,75,4,0.3750,SILVER 
1079,49,7,0.7500,GOLD
1079,1,5,0.5000,GOLD
1079,12,4,0.3750,SILVER 
1079,43,6,0.6250,GOLD
1079,81,8,0.8750,PLATINUM 
1079,9,7,0.7500,GOLD
1079,19,7,0.7500,GOLD
1079,34,4,0.3750,SILVER 
1079,41,4,0.3750,SILVER 
1079,71,4,0.3750,SILVER 
1079,95,5,0.5000,GOLD
1079,100,5,0.5000,GOLD
1079,76,8,0.8750,PLATINUM 
1079,78,6,0.6250,GOLD
1079,89,7,0.7500,GOLD
1079,97,6,0.6250,GOLD
1079,31,6,0.6250,GOLD
1079,58,3,0.2500,SILVER 
1079,67,3,0.2500,SILVER 
1079,47,5,0.5000,GOLD
1079,77,6,0.6250,GOLD
1079,3,3,0.2500,SILVER 
1079,7,4,0.3750,SILVER 
1079,29,5,0.5000,GOLD
1079,48,1,0.0000,BRONZE
1079,98,4,0.3750,SILVER 
1079,84,1,0.0000,BRONZE
1079,10,7,0.7500,GOLD
1079,21,8,0.8750,PLATINUM 
1079,46,7,0.7500,GOLD
1079,82,2,0.1250,BRONZE
1079,93,8,0.8750,PLATINUM 
1079,64,3,0.2500,SILVER 
1079,85,8,0.8750,PLATINUM 
1079,94,4,0.3750,SILVER 
1079,54,4,0.3750,SILVER 
1079,72,6,0.6250,GOLD
1079,92,4,0.3750,SILVER 
1079,68,2,0.1250,BRONZE
1079,11,7,0.7500,GOLD
1079,32,5,0.5000,GOLD
1080,20,8,0.8750,PLATINUM 
1080,41,7,0.7500,GOLD
1080,51,6,0.6250,GOLD
1080,60,7,0.7500,GOLD
1080,88,7,0.7500,GOLD
1080,97,6,0.6250,GOLD
1080,9,3,0.2500,SILVER 
1080,59,4,0.3750,SILVER 
1080,72,4,0.3750,SILVER 
1080,21,6,0.6250,GOLD
1080,27,7,0.7500,GOLD
1080,36,7,0.7500,GOLD
1080,40,5,0.5000,GOLD
1080,66,2,0.1250,BRONZE
1080,73,6,0.6250,GOLD
1080,75,6,0.6250,GOLD
1080,79,5,0.5000,GOLD
1080,43,3,0.2500,SILVER 
1080,85,7,0.7500,GOLD
1080,22,5,0.5000,GOLD
1080,29,6,0.6250,GOLD
1080,54,9,1.0000,PLATINUM 
1080,99,5,0.5000,GOLD
1080,12,6,0.6250,GOLD
1080,18,3,0.2500,SILVER 
1080,24,3,0.2500,SILVER 
1080,31,6,0.6250,GOLD
1080,44,7,0.7500,GOLD
1080,68,6,0.6250,GOLD
1080,90,3,0.2500,SILVER 
1080,93,6,0.6250,GOLD
1080,42,6,0.6250,GOLD
1080,98,5,0.5000,GOLD
1080,10,4,0.3750,SILVER 
1080,15,6,0.6250,GOLD
1080,50,6,0.6250,GOLD
1080,83,3,0.2500,SILVER 
1080,5,3,0.2500,SILVER 
1080,28,4,0.3750,SILVER 
1080,84,3,0.2500,SILVER 
1080,86,8,0.8750,PLATINUM 
1080,61,2,0.1250,BRONZE
1080,6,5,0.5000,GOLD
1080,7,2,0.1250,BRONZE
1080,52,5,0.5000,GOLD
1080,1,5,0.5000,GOLD
1080,37,1,0.0000,BRONZE
1080,38,9,1.0000,PLATINUM 
1080,70,3,0.2500,SILVER 
1080,30,2,0.1250,BRONZE
1080,71,5,0.5000,GOLD
1080,2,7,0.7500,GOLD
1080,3,4,0.3750,SILVER 
1080,17,5,0.5000,GOLD
1080,35,3,0.2500,SILVER 
1080,76,5,0.5000,GOLD
1080,81,5,0.5000,GOLD
1080,55,4,0.3750,SILVER 
1080,46,2,0.1250,BRONZE
1080,94,5,0.5000,GOLD
1080,80,5,0.5000,GOLD
1080,13,4,0.3750,SILVER 
1080,56,4,0.3750,SILVER 
1080,100,2,0.1250,BRONZE
1080,58,1,0.0000,BRONZE
1080,91,7,0.7500,GOLD
1080,95,3,0.2500,SILVER 
1080,14,4,0.3750,SILVER 
1080,57,3,0.2500,SILVER 
1080,74,3,0.2500,SILVER 
1080,87,1,0.0000,BRONZE
1080,92,9,1.0000,PLATINUM 
1080,49,7,0.7500,GOLD
1080,16,6,0.6250,GOLD
1080,19,4,0.3750,SILVER 
1080,26,4,0.3750,SILVER 
1080,34,4,0.3750,SILVER 
1080,47,4,0.3750,SILVER 
1080,78,3,0.2500,SILVER 
1080,11,1,0.0000,BRONZE
1080,48,3,0.2500,SILVER 
1080,25,7,0.7500,GOLD
1080,39,5,0.5000,GOLD
1080,33,4,0.3750,SILVER 
1080,32,5,0.5000,GOLD
1080,65,5,0.5000,GOLD
1080,82,3,0.2500,SILVER 
1080,23,3,0.2500,SILVER 
1080,77,4,0.3750,SILVER 
1080,63,4,0.3750,SILVER 
1080,69,4,0.3750,SILVER 
1080,96,4,0.3750,SILVER 
1080,53,5,0.5000,GOLD
1080,4,3,0.2500,SILVER 
1080,89,2,0.1250,BRONZE
1080,64,2,0.1250,BRONZE
1080,62,3,0.2500,SILVER 
1080,67,1,0.0000,BRONZE
1080,45,2,0.1250,BRONZE
1080,8,1,0.0000,BRONZE
1081,79,5,0.4444,SILVER 
1081,24,2,0.1111,BRONZE
1081,82,6,0.5556,GOLD
1081,96,3,0.2222,SILVER 
1081,41,3,0.2222,SILVER 
1081,73,3,0.2222,SILVER 
1081,78,3,0.2222,SILVER 
1081,13,5,0.4444,SILVER 
1081,98,4,0.3333,SILVER 
1081,5,1,0.0000,BRONZE
1081,47,6,0.5556,GOLD
1081,70,3,0.2222,SILVER 
1081,2,3,0.2222,SILVER 
1081,20,4,0.3333,SILVER 
1081,61,3,0.2222,SILVER 
1081,14,4,0.3333,SILVER 
1081,17,2,0.1111,BRONZE
1081,16,2,0.1111,BRONZE
1081,77,2,0.1111,BRONZE
1081,86,3,0.2222,SILVER 
1081,34,3,0.2222,SILVER 
1081,43,3,0.2222,SILVER 
1081,60,8,0.7778,GOLD
1081,12,3,0.2222,SILVER 
1081,72,2,0.1111,BRONZE
1081,88,3,0.2222,SILVER 
1081,27,2,0.1111,BRONZE
1081,71,2,0.1111,BRONZE
1081,75,5,0.4444,SILVER 
1081,21,7,0.6667,GOLD
1081,23,3,0.2222,SILVER 
1081,4,4,0.3333,SILVER 
1081,44,4,0.3333,SILVER 
1081,63,2,0.1111,BRONZE
1081,89,3,0.2222,SILVER 
1081,94,3,0.2222,SILVER 
1081,31,5,0.4444,SILVER 
1081,6,6,0.5556,GOLD
1081,15,3,0.2222,SILVER 
1081,67,3,0.2222,SILVER 
1081,25,4,0.3333,SILVER 
1081,35,2,0.1111,BRONZE
1081,30,3,0.2222,SILVER 
1081,55,2,0.1111,BRONZE
1081,81,1,0.0000,BRONZE
1081,57,3,0.2222,SILVER 
1081,62,1,0.0000,BRONZE
1081,100,5,0.4444,SILVER 
1081,49,3,0.2222,SILVER 
1081,97,1,0.0000,BRONZE
1081,18,6,0.5556,GOLD
1081,80,4,0.3333,SILVER 
1081,26,1,0.0000,BRONZE
1081,29,3,0.2222,SILVER 
1081,11,2,0.1111,BRONZE
1081,90,1,0.0000,BRONZE
1081,33,3,0.2222,SILVER 
1081,10,2,0.1111,BRONZE
1081,1,3,0.2222,SILVER 
1081,38,7,0.6667,GOLD
1081,39,4,0.3333,SILVER 
1081,7,6,0.5556,GOLD
1081,9,3,0.2222,SILVER 
1081,40,4,0.3333,SILVER 
1081,46,4,0.3333,SILVER 
1081,52,8,0.7778,GOLD
1081,56,10,1.0000,PLATINUM 
1081,59,2,0.1111,BRONZE
1081,69,7,0.6667,GOLD
1081,92,6,0.5556,GOLD
1081,64,7,0.6667,GOLD
1081,53,3,0.2222,SILVER 
1081,8,3,0.2222,SILVER 
1081,50,5,0.4444,SILVER 
1081,85,6,0.5556,GOLD
1081,95,4,0.3333,SILVER 
1081,32,4,0.3333,SILVER 
1081,76,2,0.1111,BRONZE
1081,68,3,0.2222,SILVER 
1081,93,2,0.1111,BRONZE
1081,37,3,0.2222,SILVER 
1081,91,4,0.3333,SILVER 
1081,58,3,0.2222,SILVER 
1081,42,3,0.2222,SILVER 
1081,48,4,0.3333,SILVER 
1081,54,4,0.3333,SILVER 
1081,66,7,0.6667,GOLD
1081,87,7,0.6667,GOLD
1081,19,8,0.7778,GOLD
1081,28,3,0.2222,SILVER 
1081,36,5,0.4444,SILVER 
1081,51,8,0.7778,GOLD
1081,83,4,0.3333,SILVER 
1081,99,3,0.2222,SILVER 
1081,3,3,0.2222,SILVER 
1081,45,7,0.6667,GOLD
1081,74,7,0.6667,GOLD
1081,84,2,0.1111,BRONZE
1082,26,4,0.4286,SILVER 
1082,43,2,0.1429,BRONZE
1082,60,7,0.8571,PLATINUM 
1082,75,5,0.5714,GOLD
1082,78,6,0.7143,GOLD
1082,80,8,1.0000,PLATINUM 
1082,85,8,1.0000,PLATINUM 
1082,97,3,0.2857,SILVER 
1082,99,2,0.1429,BRONZE
1082,2,7,0.8571,PLATINUM 
1082,6,6,0.7143,GOLD
1082,18,2,0.1429,BRONZE
1082,34,2,0.1429,BRONZE
1082,12,7,0.8571,PLATINUM 
1082,20,4,0.4286,SILVER 
1082,25,6,0.7143,GOLD
1082,52,6,0.7143,GOLD
1082,68,3,0.2857,SILVER 
1082,84,4,0.4286,SILVER 
1082,69,2,0.1429,BRONZE
1082,5,4,0.4286,SILVER 
1082,16,2,0.1429,BRONZE
1082,48,3,0.2857,SILVER 
1082,70,5,0.5714,GOLD
1082,88,3,0.2857,SILVER 
1082,93,4,0.4286,SILVER 
1082,49,3,0.2857,SILVER 
1082,63,5,0.5714,GOLD
1082,71,6,0.7143,GOLD
1082,98,5,0.5714,GOLD
1082,41,2,0.1429,BRONZE
1082,89,4,0.4286,SILVER 
1082,11,3,0.2857,SILVER 
1082,32,2,0.1429,BRONZE
1082,33,1,0.0000,BRONZE
1082,76,2,0.1429,BRONZE
1082,8,4,0.4286,SILVER 
1082,56,4,0.4286,SILVER 
1082,3,5,0.5714,GOLD
1082,30,4,0.4286,SILVER 
1082,44,5,0.5714,GOLD
1082,45,4,0.4286,SILVER 
1082,83,3,0.2857,SILVER 
1082,27,5,0.5714,GOLD
1082,28,3,0.2857,SILVER 
1082,35,4,0.4286,SILVER 
1082,53,5,0.5714,GOLD
1082,74,4,0.4286,SILVER 
1082,91,5,0.5714,GOLD
1082,65,5,0.5714,GOLD
1082,9,2,0.1429,BRONZE
1082,22,1,0.0000,BRONZE
1082,36,6,0.7143,GOLD
1082,55,2,0.1429,BRONZE
1082,96,3,0.2857,SILVER 
1082,1,3,0.2857,SILVER 
1082,13,4,0.4286,SILVER 
1082,21,6,0.7143,GOLD
1082,37,3,0.2857,SILVER 
1082,40,3,0.2857,SILVER 
1082,54,2,0.1429,BRONZE
1082,82,7,0.8571,PLATINUM 
1082,14,2,0.1429,BRONZE
1082,67,5,0.5714,GOLD
1082,90,3,0.2857,SILVER 
1082,100,4,0.4286,SILVER 
1082,17,8,1.0000,PLATINUM 
1082,42,4,0.4286,SILVER 
1082,92,2,0.1429,BRONZE
1082,15,1,0.0000,BRONZE
1082,47,4,0.4286,SILVER 
1082,86,2,0.1429,BRONZE
1082,38,5,0.5714,GOLD
1082,51,4,0.4286,SILVER 
1082,73,5,0.5714,GOLD
1082,61,3,0.2857,SILVER 
1082,72,3,0.2857,SILVER 
1082,81,1,0.0000,BRONZE
1082,64,3,0.2857,SILVER 
1082,95,3,0.2857,SILVER 
1082,57,2,0.1429,BRONZE
1082,66,1,0.0000,BRONZE
1082,50,4,0.4286,SILVER 
1082,77,7,0.8571,PLATINUM 
1082,46,4,0.4286,SILVER 
1082,23,1,0.0000,BRONZE
1082,94,2,0.1429,BRONZE
1082,39,1,0.0000,BRONZE
1082,19,5,0.5714,GOLD
1082,58,4,0.4286,SILVER 
1082,59,3,0.2857,SILVER 
1082,79,2,0.1429,BRONZE
1082,7,3,0.2857,SILVER 
1082,4,3,0.2857,SILVER 
1082,62,2,0.1429,BRONZE
1082,31,1,0.0000,BRONZE
1082,10,2,0.1429,BRONZE
1082,87,1,0.0000,BRONZE
1082,24,1,0.0000,BRONZE
1083,7,3,0.2000,SILVER 
1083,88,4,0.3000,SILVER 
1083,91,4,0.3000,SILVER 
1083,79,3,0.2000,SILVER 
1083,84,6,0.5000,GOLD
1083,85,2,0.1000,BRONZE
1083,87,5,0.4000,SILVER 
1083,52,5,0.4000,SILVER 
1083,36,3,0.2000,SILVER 
1083,76,4,0.3000,SILVER 
1083,80,6,0.5000,GOLD
1083,4,4,0.3000,SILVER 
1083,30,2,0.1000,BRONZE
1083,33,5,0.4000,SILVER 
1083,98,2,0.1000,BRONZE
1083,1,6,0.5000,GOLD
1083,93,4,0.3000,SILVER 
1083,17,2,0.1000,BRONZE
1083,3,4,0.3000,SILVER 
1083,22,3,0.2000,SILVER 
1083,56,3,0.2000,SILVER 
1083,82,3,0.2000,SILVER 
1083,65,2,0.1000,BRONZE
1083,90,7,0.6000,GOLD
1083,14,3,0.2000,SILVER 
1083,63,3,0.2000,SILVER 
1083,70,5,0.4000,SILVER 
1083,66,3,0.2000,SILVER 
1083,69,2,0.1000,BRONZE
1083,26,2,0.1000,BRONZE
1083,39,1,0.0000,BRONZE
1083,55,1,0.0000,BRONZE
1083,49,6,0.5000,GOLD
1083,6,8,0.7000,GOLD
1083,8,7,0.6000,GOLD
1083,99,9,0.8000,PLATINUM 
1083,10,5,0.4000,SILVER 
1083,34,4,0.3000,SILVER 
1083,51,2,0.1000,BRONZE
1083,57,8,0.7000,GOLD
1083,58,8,0.7000,GOLD
1083,86,11,1.0000,PLATINUM 
1083,100,5,0.4000,SILVER 
1083,28,3,0.2000,SILVER 
1083,43,4,0.3000,SILVER 
1083,47,8,0.7000,GOLD
1083,92,8,0.7000,GOLD
1083,50,9,0.8000,PLATINUM 
1083,61,10,0.9000,PLATINUM 
1083,83,8,0.7000,GOLD
1083,95,5,0.4000,SILVER 
1083,32,2,0.1000,BRONZE
1083,37,3,0.2000,SILVER 
1083,44,5,0.4000,SILVER 
1083,45,10,0.9000,PLATINUM 
1083,71,3,0.2000,SILVER 
1083,94,6,0.5000,GOLD
1083,48,5,0.4000,SILVER 
1083,31,2,0.1000,BRONZE
1083,78,6,0.5000,GOLD
1083,81,5,0.4000,SILVER 
1083,13,5,0.4000,SILVER 
1083,15,8,0.7000,GOLD
1083,20,6,0.5000,GOLD
1083,38,5,0.4000,SILVER 
1083,60,8,0.7000,GOLD
1083,74,3,0.2000,SILVER 
1083,25,3,0.2000,SILVER 
1083,24,3,0.2000,SILVER 
1083,67,6,0.5000,GOLD
1083,64,6,0.5000,GOLD
1083,77,6,0.5000,GOLD
1083,5,6,0.5000,GOLD
1083,11,2,0.1000,BRONZE
1083,96,4,0.3000,SILVER 
1083,18,4,0.3000,SILVER 
1083,23,4,0.3000,SILVER 
1083,53,7,0.6000,GOLD
