target1,target2,combo_pair,target1_count,combo_conut,affinity_score
90,24,90_24,1269,70,0.0552
90,23,90_23,1269,69,0.0544
90,84,90_84,1269,69,0.0544
90,80,90_80,1269,69,0.0544
90,11,90_11,1269,69,0.0544
90,34,90_34,1269,69,0.0544
90,13,90_13,1269,69,0.0544
90,8,90_8,1269,69,0.0544
90,27,90_27,1269,69,0.0544
90,67,90_67,1269,69,0.0544
90,97,90_97,1269,68,0.0536
90,39,90_39,1269,68,0.0536
90,5,90_5,1269,68,0.0536
90,48,90_48,1269,68,0.0536
90,53,90_53,1269,68,0.0536
90,95,90_95,1269,67,0.0528
90,43,90_43,1269,67,0.0528
90,1,90_1,1269,67,0.0528
90,7,90_7,1269,67,0.0528
90,47,90_47,1269,66,0.0520
90,88,90_88,1269,66,0.0520
90,36,90_36,1269,66,0.0520
90,12,90_12,1269,66,0.0520
90,14,90_14,1269,66,0.0520
90,96,90_96,1269,66,0.0520
90,85,90_85,1269,66,0.0520
90,63,90_63,1269,66,0.0520
90,62,90_62,1269,65,0.0512
90,69,90_69,1269,65,0.0512
90,93,90_93,1269,65,0.0512
90,10,90_10,1269,64,0.0504
90,60,90_60,1269,64,0.0504
90,52,90_52,1269,64,0.0504
90,30,90_30,1269,63,0.0496
90,76,90_76,1269,63,0.0496
90,15,90_15,1269,63,0.0496
90,89,90_89,1269,63,0.0496
90,46,90_46,1269,63,0.0496
90,20,90_20,1269,63,0.0496
90,87,90_87,1269,63,0.0496
90,100,90_100,1269,63,0.0496
90,66,90_66,1269,62,0.0489
90,21,90_21,1269,62,0.0489
90,18,90_18,1269,62,0.0489
90,9,90_9,1269,62,0.0489
90,77,90_77,1269,62,0.0489
90,72,90_72,1269,61,0.0481
90,78,90_78,1269,61,0.0481
90,82,90_82,1269,61,0.0481
90,35,90_35,1269,61,0.0481
90,56,90_56,1269,61,0.0481
90,65,90_65,1269,61,0.0481
90,6,90_6,1269,61,0.0481
90,37,90_37,1269,61,0.0481
90,29,90_29,1269,60,0.0473
90,98,90_98,1269,60,0.0473
90,91,90_91,1269,60,0.0473
90,54,90_54,1269,60,0.0473
90,45,90_45,1269,60,0.0473
90,19,90_19,1269,59,0.0465
90,51,90_51,1269,59,0.0465
90,79,90_79,1269,59,0.0465
90,71,90_71,1269,59,0.0465
90,28,90_28,1269,59,0.0465
90,64,90_64,1269,59,0.0465
90,55,90_55,1269,58,0.0457
90,73,90_73,1269,57,0.0449
90,57,90_57,1269,57,0.0449
90,31,90_31,1269,56,0.0441
90,2,90_2,1269,54,0.0426
90,17,90_17,1269,54,0.0426
90,50,90_50,1269,53,0.0418
90,70,90_70,1269,53,0.0418
90,81,90_81,1269,52,0.0410
90,16,90_16,1269,51,0.0402
90,92,90_92,1269,51,0.0402
90,42,90_42,1269,49,0.0386
90,94,90_94,1269,49,0.0386
43,62,43_62,1241,83,0.0669
43,49,43_49,1241,80,0.0645
43,26,43_26,1241,79,0.0637
43,76,43_76,1241,77,0.0620
43,58,43_58,1241,77,0.0620
43,22,43_22,1241,77,0.0620
43,84,43_84,1241,76,0.0612
43,55,43_55,1241,75,0.0604
43,44,43_44,1241,74,0.0596
43,18,43_18,1241,74,0.0596
43,99,43_99,1241,73,0.0588
43,85,43_85,1241,72,0.0580
43,5,43_5,1241,72,0.0580
43,72,43_72,1241,72,0.0580
43,91,43_91,1241,72,0.0580
43,42,43_42,1241,72,0.0580
43,54,43_54,1241,71,0.0572
43,29,43_29,1241,71,0.0572
43,81,43_81,1241,71,0.0572
43,78,43_78,1241,71,0.0572
43,57,43_57,1241,70,0.0564
43,35,43_35,1241,70,0.0564
43,36,43_36,1241,70,0.0564
43,64,43_64,1241,69,0.0556
43,97,43_97,1241,69,0.0556
43,9,43_9,1241,69,0.0556
43,10,43_10,1241,69,0.0556
43,16,43_16,1241,68,0.0548
43,92,43_92,1241,68,0.0548
43,48,43_48,1241,67,0.0540
43,61,43_61,1241,67,0.0540
43,79,43_79,1241,67,0.0540
43,90,43_90,1241,67,0.0540
43,67,43_67,1241,67,0.0540
43,50,43_50,1241,66,0.0532
43,80,43_80,1241,66,0.0532
43,17,43_17,1241,66,0.0532
43,19,43_19,1241,65,0.0524
43,15,43_15,1241,65,0.0524
43,7,43_7,1241,65,0.0524
43,75,43_75,1241,65,0.0524
43,6,43_6,1241,64,0.0516
43,65,43_65,1241,64,0.0516
43,71,43_71,1241,64,0.0516
43,28,43_28,1241,64,0.0516
43,82,43_82,1241,64,0.0516
43,4,43_4,1241,64,0.0516
43,41,43_41,1241,64,0.0516
43,1,43_1,1241,64,0.0516
43,39,43_39,1241,63,0.0508
43,34,43_34,1241,63,0.0508
43,33,43_33,1241,63,0.0508
43,31,43_31,1241,63,0.0508
43,52,43_52,1241,63,0.0508
43,20,43_20,1241,63,0.0508
43,2,43_2,1241,63,0.0508
43,69,43_69,1241,63,0.0508
43,47,43_47,1241,62,0.0500
43,70,43_70,1241,62,0.0500
43,77,43_77,1241,61,0.0492
43,87,43_87,1241,61,0.0492
43,14,43_14,1241,61,0.0492
43,11,43_11,1241,61,0.0492
43,24,43_24,1241,61,0.0492
43,74,43_74,1241,61,0.0492
43,56,43_56,1241,60,0.0483
43,27,43_27,1241,60,0.0483
43,38,43_38,1241,60,0.0483
43,89,43_89,1241,60,0.0483
43,12,43_12,1241,59,0.0475
43,60,43_60,1241,59,0.0475
43,66,43_66,1241,59,0.0475
43,73,43_73,1241,59,0.0475
43,86,43_86,1241,59,0.0475
43,45,43_45,1241,59,0.0475
43,37,43_37,1241,59,0.0475
43,13,43_13,1241,58,0.0467
43,25,43_25,1241,58,0.0467
43,96,43_96,1241,58,0.0467
43,88,43_88,1241,57,0.0459
43,23,43_23,1241,57,0.0459
43,21,43_21,1241,57,0.0459
43,94,43_94,1241,56,0.0451
43,30,43_30,1241,56,0.0451
43,98,43_98,1241,56,0.0451
43,51,43_51,1241,56,0.0451
43,100,43_100,1241,56,0.0451
43,83,43_83,1241,55,0.0443
43,8,43_8,1241,55,0.0443
43,95,43_95,1241,55,0.0443
43,68,43_68,1241,54,0.0435
43,53,43_53,1241,54,0.0435
43,40,43_40,1241,54,0.0435
43,63,43_63,1241,54,0.0435
43,3,43_3,1241,53,0.0427
43,32,43_32,1241,53,0.0427
43,93,43_93,1241,53,0.0427
43,59,43_59,1241,52,0.0419
43,46,43_46,1241,50,0.0403
48,83,48_83,1299,90,0.0693
48,56,48_56,1299,88,0.0677
48,30,48_30,1299,87,0.0670
48,75,48_75,1299,86,0.0662
48,14,48_14,1299,83,0.0639
48,44,48_44,1299,82,0.0631
48,26,48_26,1299,82,0.0631
48,21,48_21,1299,82,0.0631
48,49,48_49,1299,79,0.0608
48,70,48_70,1299,78,0.0600
48,7,48_7,1299,78,0.0600
48,62,48_62,1299,78,0.0600
48,47,48_47,1299,78,0.0600
48,57,48_57,1299,77,0.0593
48,94,48_94,1299,77,0.0593
48,84,48_84,1299,76,0.0585
48,80,48_80,1299,76,0.0585
48,76,48_76,1299,75,0.0577
48,88,48_88,1299,75,0.0577
48,35,48_35,1299,75,0.0577
48,46,48_46,1299,75,0.0577
48,64,48_64,1299,74,0.0570
48,100,48_100,1299,74,0.0570
48,99,48_99,1299,74,0.0570
48,42,48_42,1299,74,0.0570
48,89,48_89,1299,73,0.0562
48,67,48_67,1299,73,0.0562
48,5,48_5,1299,73,0.0562
48,85,48_85,1299,72,0.0554
48,91,48_91,1299,72,0.0554
48,34,48_34,1299,72,0.0554
48,54,48_54,1299,72,0.0554
48,39,48_39,1299,72,0.0554
48,3,48_3,1299,72,0.0554
48,11,48_11,1299,71,0.0547
48,12,48_12,1299,71,0.0547
48,72,48_72,1299,71,0.0547
48,23,48_23,1299,71,0.0547
48,55,48_55,1299,71,0.0547
48,1,48_1,1299,70,0.0539
48,28,48_28,1299,70,0.0539
48,27,48_27,1299,70,0.0539
48,41,48_41,1299,70,0.0539
48,81,48_81,1299,70,0.0539
48,13,48_13,1299,69,0.0531
48,97,48_97,1299,69,0.0531
48,19,48_19,1299,69,0.0531
48,96,48_96,1299,68,0.0523
48,4,48_4,1299,68,0.0523
48,17,48_17,1299,68,0.0523
48,33,48_33,1299,68,0.0523
48,24,48_24,1299,68,0.0523
48,29,48_29,1299,68,0.0523
48,98,48_98,1299,68,0.0523
48,90,48_90,1299,68,0.0523
48,69,48_69,1299,68,0.0523
48,43,48_43,1299,67,0.0516
48,78,48_78,1299,67,0.0516
48,32,48_32,1299,67,0.0516
48,63,48_63,1299,67,0.0516
48,20,48_20,1299,67,0.0516
48,77,48_77,1299,67,0.0516
48,51,48_51,1299,66,0.0508
48,9,48_9,1299,66,0.0508
48,66,48_66,1299,66,0.0508
48,50,48_50,1299,65,0.0500
48,16,48_16,1299,65,0.0500
48,31,48_31,1299,65,0.0500
48,95,48_95,1299,65,0.0500
48,36,48_36,1299,65,0.0500
48,86,48_86,1299,64,0.0493
48,37,48_37,1299,64,0.0493
48,79,48_79,1299,63,0.0485
48,2,48_2,1299,63,0.0485
48,53,48_53,1299,62,0.0477
48,45,48_45,1299,62,0.0477
48,73,48_73,1299,62,0.0477
48,6,48_6,1299,62,0.0477
48,40,48_40,1299,61,0.0470
48,60,48_60,1299,61,0.0470
48,65,48_65,1299,60,0.0462
48,82,48_82,1299,60,0.0462
48,38,48_38,1299,60,0.0462
48,59,48_59,1299,59,0.0454
48,10,48_10,1299,59,0.0454
48,15,48_15,1299,58,0.0446
48,93,48_93,1299,58,0.0446
48,8,48_8,1299,58,0.0446
48,87,48_87,1299,57,0.0439
48,58,48_58,1299,57,0.0439
48,61,48_61,1299,55,0.0423
48,68,48_68,1299,54,0.0416
48,22,48_22,1299,53,0.0408
48,52,48_52,1299,53,0.0408
48,74,48_74,1299,53,0.0408
48,25,48_25,1299,52,0.0400
48,18,48_18,1299,52,0.0400
48,92,48_92,1299,51,0.0393
48,71,48_71,1299,51,0.0393
51,22,51_22,1293,96,0.0742
51,79,51_79,1293,89,0.0688
51,99,51_99,1293,82,0.0634
51,2,51_2,1293,82,0.0634
51,17,51_17,1293,81,0.0626
51,12,51_12,1293,79,0.0611
51,52,51_52,1293,78,0.0603
51,92,51_92,1293,76,0.0588
51,24,51_24,1293,76,0.0588
51,23,51_23,1293,76,0.0588
51,5,51_5,1293,75,0.0580
51,60,51_60,1293,75,0.0580
51,91,51_91,1293,75,0.0580
51,86,51_86,1293,74,0.0572
51,35,51_35,1293,73,0.0565
51,100,51_100,1293,72,0.0557
51,81,51_81,1293,72,0.0557
51,78,51_78,1293,72,0.0557
51,34,51_34,1293,72,0.0557
51,84,51_84,1293,72,0.0557
51,56,51_56,1293,71,0.0549
51,1,51_1,1293,71,0.0549
51,62,51_62,1293,71,0.0549
51,46,51_46,1293,70,0.0541
51,87,51_87,1293,70,0.0541
51,9,51_9,1293,70,0.0541
51,80,51_80,1293,69,0.0534
51,33,51_33,1293,69,0.0534
51,36,51_36,1293,69,0.0534
51,30,51_30,1293,69,0.0534
51,95,51_95,1293,68,0.0526
51,61,51_61,1293,68,0.0526
51,13,51_13,1293,68,0.0526
51,25,51_25,1293,68,0.0526
51,75,51_75,1293,68,0.0526
51,88,51_88,1293,68,0.0526
51,20,51_20,1293,68,0.0526
51,21,51_21,1293,68,0.0526
51,28,51_28,1293,67,0.0518
51,89,51_89,1293,67,0.0518
51,3,51_3,1293,67,0.0518
51,19,51_19,1293,67,0.0518
51,83,51_83,1293,67,0.0518
51,47,51_47,1293,66,0.0510
51,48,51_48,1293,66,0.0510
51,8,51_8,1293,66,0.0510
51,50,51_50,1293,65,0.0503
51,73,51_73,1293,65,0.0503
51,27,51_27,1293,65,0.0503
51,69,51_69,1293,65,0.0503
51,96,51_96,1293,65,0.0503
51,32,51_32,1293,65,0.0503
51,70,51_70,1293,65,0.0503
51,63,51_63,1293,65,0.0503
51,18,51_18,1293,64,0.0495
51,42,51_42,1293,64,0.0495
51,64,51_64,1293,64,0.0495
51,82,51_82,1293,64,0.0495
51,44,51_44,1293,64,0.0495
51,4,51_4,1293,64,0.0495
51,39,51_39,1293,64,0.0495
51,93,51_93,1293,63,0.0487
51,26,51_26,1293,63,0.0487
51,74,51_74,1293,63,0.0487
51,58,51_58,1293,63,0.0487
51,94,51_94,1293,63,0.0487
51,97,51_97,1293,62,0.0480
51,59,51_59,1293,62,0.0480
51,29,51_29,1293,62,0.0480
51,72,51_72,1293,62,0.0480
51,41,51_41,1293,62,0.0480
51,38,51_38,1293,61,0.0472
51,76,51_76,1293,61,0.0472
51,7,51_7,1293,61,0.0472
51,66,51_66,1293,60,0.0464
51,57,51_57,1293,59,0.0456
51,53,51_53,1293,59,0.0456
51,14,51_14,1293,59,0.0456
51,90,51_90,1293,59,0.0456
51,98,51_98,1293,59,0.0456
51,55,51_55,1293,59,0.0456
51,16,51_16,1293,58,0.0449
51,31,51_31,1293,58,0.0449
51,85,51_85,1293,58,0.0449
51,67,51_67,1293,57,0.0441
51,37,51_37,1293,57,0.0441
51,71,51_71,1293,57,0.0441
51,43,51_43,1293,56,0.0433
51,49,51_49,1293,55,0.0425
51,54,51_54,1293,55,0.0425
51,11,51_11,1293,53,0.0410
51,45,51_45,1293,53,0.0410
51,40,51_40,1293,52,0.0402
51,65,51_65,1293,52,0.0402
51,15,51_15,1293,52,0.0402
51,77,51_77,1293,52,0.0402
51,6,51_6,1293,49,0.0379
51,10,51_10,1293,48,0.0371
51,68,51_68,1293,46,0.0356
57,30,57_30,1291,87,0.0674
57,76,57_76,1291,82,0.0635
57,13,57_13,1291,81,0.0627
57,7,57_7,1291,79,0.0612
57,47,57_47,1291,78,0.0604
57,6,57_6,1291,78,0.0604
57,9,57_9,1291,78,0.0604
57,31,57_31,1291,78,0.0604
57,48,57_48,1291,77,0.0596
57,73,57_73,1291,77,0.0596
57,70,57_70,1291,75,0.0581
57,40,57_40,1291,75,0.0581
57,84,57_84,1291,75,0.0581
57,22,57_22,1291,75,0.0581
57,44,57_44,1291,75,0.0581
57,100,57_100,1291,74,0.0573
57,86,57_86,1291,74,0.0573
57,8,57_8,1291,74,0.0573
57,21,57_21,1291,74,0.0573
57,97,57_97,1291,74,0.0573
57,35,57_35,1291,73,0.0565
57,32,57_32,1291,73,0.0565
57,25,57_25,1291,73,0.0565
57,1,57_1,1291,72,0.0558
57,52,57_52,1291,72,0.0558
57,63,57_63,1291,72,0.0558
57,87,57_87,1291,72,0.0558
57,79,57_79,1291,72,0.0558
57,81,57_81,1291,72,0.0558
57,19,57_19,1291,71,0.0550
57,94,57_94,1291,71,0.0550
57,4,57_4,1291,71,0.0550
57,60,57_60,1291,70,0.0542
57,43,57_43,1291,70,0.0542
57,50,57_50,1291,70,0.0542
57,72,57_72,1291,70,0.0542
57,82,57_82,1291,70,0.0542
57,20,57_20,1291,70,0.0542
57,75,57_75,1291,70,0.0542
57,28,57_28,1291,70,0.0542
57,24,57_24,1291,70,0.0542
57,77,57_77,1291,70,0.0542
57,59,57_59,1291,69,0.0534
57,36,57_36,1291,69,0.0534
57,89,57_89,1291,69,0.0534
57,68,57_68,1291,68,0.0527
57,49,57_49,1291,68,0.0527
57,83,57_83,1291,68,0.0527
57,27,57_27,1291,68,0.0527
57,11,57_11,1291,68,0.0527
57,85,57_85,1291,68,0.0527
57,46,57_46,1291,68,0.0527
57,58,57_58,1291,68,0.0527
57,10,57_10,1291,68,0.0527
57,88,57_88,1291,68,0.0527
57,17,57_17,1291,67,0.0519
57,34,57_34,1291,67,0.0519
57,93,57_93,1291,67,0.0519
57,96,57_96,1291,67,0.0519
57,5,57_5,1291,67,0.0519
57,67,57_67,1291,67,0.0519
57,62,57_62,1291,67,0.0519
57,39,57_39,1291,66,0.0511
57,80,57_80,1291,66,0.0511
57,64,57_64,1291,66,0.0511
57,95,57_95,1291,66,0.0511
57,41,57_41,1291,65,0.0503
57,16,57_16,1291,65,0.0503
57,53,57_53,1291,64,0.0496
57,42,57_42,1291,64,0.0496
57,29,57_29,1291,62,0.0480
57,61,57_61,1291,62,0.0480
57,98,57_98,1291,62,0.0480
57,12,57_12,1291,62,0.0480
57,69,57_69,1291,62,0.0480
57,65,57_65,1291,61,0.0473
57,56,57_56,1291,60,0.0465
57,92,57_92,1291,60,0.0465
57,23,57_23,1291,60,0.0465
57,51,57_51,1291,59,0.0457
57,37,57_37,1291,59,0.0457
57,15,57_15,1291,59,0.0457
57,14,57_14,1291,59,0.0457
57,2,57_2,1291,58,0.0449
57,38,57_38,1291,58,0.0449
57,66,57_66,1291,58,0.0449
57,45,57_45,1291,58,0.0449
57,90,57_90,1291,57,0.0442
57,33,57_33,1291,57,0.0442
57,3,57_3,1291,57,0.0442
57,91,57_91,1291,57,0.0442
57,54,57_54,1291,54,0.0418
57,26,57_26,1291,53,0.0411
57,99,57_99,1291,53,0.0411
57,71,57_71,1291,53,0.0411
57,18,57_18,1291,52,0.0403
57,74,57_74,1291,52,0.0403
57,55,57_55,1291,50,0.0387
57,78,57_78,1291,48,0.0372
68,62,68_62,1258,87,0.0692
68,100,68_100,1258,83,0.0660
68,18,68_18,1258,80,0.0636
68,11,68_11,1258,78,0.0620
68,28,68_28,1258,76,0.0604
68,82,68_82,1258,76,0.0604
68,64,68_64,1258,76,0.0604
68,6,68_6,1258,75,0.0596
68,93,68_93,1258,75,0.0596
68,76,68_76,1258,75,0.0596
68,52,68_52,1258,74,0.0588
68,58,68_58,1258,74,0.0588
68,15,68_15,1258,74,0.0588
68,89,68_89,1258,74,0.0588
68,20,68_20,1258,73,0.0580
68,36,68_36,1258,73,0.0580
68,75,68_75,1258,73,0.0580
68,83,68_83,1258,73,0.0580
68,50,68_50,1258,72,0.0572
68,97,68_97,1258,72,0.0572
68,78,68_78,1258,72,0.0572
68,34,68_34,1258,71,0.0564
68,90,68_90,1258,71,0.0564
68,95,68_95,1258,71,0.0564
68,96,68_96,1258,71,0.0564
68,5,68_5,1258,70,0.0556
68,88,68_88,1258,70,0.0556
68,33,68_33,1258,70,0.0556
68,44,68_44,1258,70,0.0556
68,27,68_27,1258,69,0.0548
68,39,68_39,1258,69,0.0548
68,80,68_80,1258,69,0.0548
68,46,68_46,1258,69,0.0548
68,84,68_84,1258,69,0.0548
68,14,68_14,1258,69,0.0548
68,22,68_22,1258,69,0.0548
68,38,68_38,1258,69,0.0548
68,57,68_57,1258,68,0.0541
68,77,68_77,1258,68,0.0541
68,12,68_12,1258,68,0.0541
68,37,68_37,1258,67,0.0533
68,23,68_23,1258,67,0.0533
68,65,68_65,1258,67,0.0533
68,94,68_94,1258,67,0.0533
68,85,68_85,1258,67,0.0533
68,19,68_19,1258,66,0.0525
68,24,68_24,1258,66,0.0525
68,10,68_10,1258,66,0.0525
68,35,68_35,1258,66,0.0525
68,32,68_32,1258,66,0.0525
68,54,68_54,1258,66,0.0525
68,92,68_92,1258,65,0.0517
68,98,68_98,1258,65,0.0517
68,70,68_70,1258,64,0.0509
68,17,68_17,1258,64,0.0509
68,72,68_72,1258,64,0.0509
68,40,68_40,1258,63,0.0501
68,63,68_63,1258,63,0.0501
68,60,68_60,1258,63,0.0501
68,55,68_55,1258,63,0.0501
68,67,68_67,1258,62,0.0493
68,56,68_56,1258,62,0.0493
68,7,68_7,1258,62,0.0493
68,3,68_3,1258,61,0.0485
68,9,68_9,1258,61,0.0485
68,86,68_86,1258,60,0.0477
68,79,68_79,1258,60,0.0477
68,69,68_69,1258,60,0.0477
68,31,68_31,1258,59,0.0469
68,81,68_81,1258,59,0.0469
68,4,68_4,1258,59,0.0469
68,25,68_25,1258,59,0.0469
68,91,68_91,1258,59,0.0469
68,61,68_61,1258,59,0.0469
68,41,68_41,1258,59,0.0469
68,74,68_74,1258,58,0.0461
68,59,68_59,1258,58,0.0461
68,30,68_30,1258,57,0.0453
68,29,68_29,1258,57,0.0453
68,49,68_49,1258,57,0.0453
68,66,68_66,1258,57,0.0453
68,87,68_87,1258,57,0.0453
68,1,68_1,1258,56,0.0445
68,16,68_16,1258,56,0.0445
68,47,68_47,1258,56,0.0445
68,99,68_99,1258,56,0.0445
68,2,68_2,1258,55,0.0437
68,8,68_8,1258,55,0.0437
68,13,68_13,1258,54,0.0429
68,43,68_43,1258,54,0.0429
68,48,68_48,1258,54,0.0429
68,42,68_42,1258,54,0.0429
68,45,68_45,1258,54,0.0429
68,71,68_71,1258,54,0.0429
68,53,68_53,1258,54,0.0429
68,26,68_26,1258,52,0.0413
68,21,68_21,1258,50,0.0397
68,73,68_73,1258,50,0.0397
68,51,68_51,1258,46,0.0366
46,30,46_30,1309,88,0.0672
46,1,46_1,1309,85,0.0649
46,13,46_13,1309,83,0.0634
46,28,46_28,1309,81,0.0619
46,12,46_12,1309,81,0.0619
46,22,46_22,1309,80,0.0611
46,84,46_84,1309,80,0.0611
46,27,46_27,1309,79,0.0604
46,34,46_34,1309,79,0.0604
46,67,46_67,1309,79,0.0604
46,76,46_76,1309,79,0.0604
46,20,46_20,1309,76,0.0581
46,61,46_61,1309,75,0.0573
46,36,46_36,1309,75,0.0573
46,48,46_48,1309,75,0.0573
46,47,46_47,1309,74,0.0565
46,10,46_10,1309,74,0.0565
46,97,46_97,1309,73,0.0558
46,73,46_73,1309,73,0.0558
46,49,46_49,1309,73,0.0558
46,78,46_78,1309,73,0.0558
46,60,46_60,1309,73,0.0558
46,89,46_89,1309,73,0.0558
46,6,46_6,1309,73,0.0558
46,87,46_87,1309,73,0.0558
46,64,46_64,1309,73,0.0558
46,56,46_56,1309,72,0.0550
46,85,46_85,1309,72,0.0550
46,17,46_17,1309,72,0.0550
46,52,46_52,1309,72,0.0550
46,23,46_23,1309,71,0.0542
46,39,46_39,1309,71,0.0542
46,55,46_55,1309,71,0.0542
46,51,46_51,1309,70,0.0535
46,75,46_75,1309,70,0.0535
46,4,46_4,1309,70,0.0535
46,70,46_70,1309,70,0.0535
46,35,46_35,1309,70,0.0535
46,31,46_31,1309,69,0.0527
46,68,46_68,1309,69,0.0527
46,33,46_33,1309,69,0.0527
46,86,46_86,1309,69,0.0527
46,58,46_58,1309,68,0.0519
46,8,46_8,1309,68,0.0519
46,74,46_74,1309,68,0.0519
46,57,46_57,1309,68,0.0519
46,41,46_41,1309,68,0.0519
46,29,46_29,1309,67,0.0512
46,53,46_53,1309,67,0.0512
46,3,46_3,1309,67,0.0512
46,38,46_38,1309,67,0.0512
46,45,46_45,1309,66,0.0504
46,62,46_62,1309,66,0.0504
46,98,46_98,1309,66,0.0504
46,79,46_79,1309,66,0.0504
46,5,46_5,1309,66,0.0504
46,80,46_80,1309,65,0.0497
46,83,46_83,1309,65,0.0497
46,95,46_95,1309,65,0.0497
46,99,46_99,1309,65,0.0497
46,91,46_91,1309,64,0.0489
46,69,46_69,1309,64,0.0489
46,11,46_11,1309,63,0.0481
46,93,46_93,1309,63,0.0481
46,90,46_90,1309,63,0.0481
46,14,46_14,1309,63,0.0481
46,15,46_15,1309,63,0.0481
46,54,46_54,1309,63,0.0481
46,82,46_82,1309,63,0.0481
46,59,46_59,1309,63,0.0481
46,94,46_94,1309,63,0.0481
46,81,46_81,1309,62,0.0474
46,32,46_32,1309,62,0.0474
46,2,46_2,1309,62,0.0474
46,100,46_100,1309,62,0.0474
46,72,46_72,1309,62,0.0474
46,50,46_50,1309,61,0.0466
46,42,46_42,1309,61,0.0466
46,88,46_88,1309,61,0.0466
46,77,46_77,1309,61,0.0466
46,92,46_92,1309,61,0.0466
46,25,46_25,1309,61,0.0466
46,16,46_16,1309,60,0.0458
46,66,46_66,1309,60,0.0458
46,40,46_40,1309,60,0.0458
46,44,46_44,1309,60,0.0458
46,96,46_96,1309,59,0.0451
46,7,46_7,1309,59,0.0451
46,24,46_24,1309,59,0.0451
46,21,46_21,1309,59,0.0451
46,19,46_19,1309,57,0.0435
46,26,46_26,1309,55,0.0420
46,37,46_37,1309,55,0.0420
46,9,46_9,1309,54,0.0413
46,18,46_18,1309,53,0.0405
46,65,46_65,1309,52,0.0397
46,71,46_71,1309,52,0.0397
46,63,46_63,1309,51,0.0390
46,43,46_43,1309,50,0.0382
97,19,97_19,1319,91,0.0690
97,79,97_79,1319,87,0.0660
97,49,97_49,1319,85,0.0644
97,35,97_35,1319,84,0.0637
97,93,97_93,1319,84,0.0637
97,66,97_66,1319,83,0.0629
97,100,97_100,1319,83,0.0629
97,22,97_22,1319,82,0.0622
97,28,97_28,1319,82,0.0622
97,62,97_62,1319,80,0.0607
97,56,97_56,1319,79,0.0599
97,29,97_29,1319,79,0.0599
97,58,97_58,1319,78,0.0591
97,36,97_36,1319,78,0.0591
97,47,97_47,1319,77,0.0584
97,55,97_55,1319,77,0.0584
97,8,97_8,1319,77,0.0584
97,64,97_64,1319,76,0.0576
97,92,97_92,1319,76,0.0576
97,33,97_33,1319,75,0.0569
97,67,97_67,1319,75,0.0569
97,9,97_9,1319,75,0.0569
97,31,97_31,1319,74,0.0561
97,38,97_38,1319,74,0.0561
97,30,97_30,1319,74,0.0561
97,3,97_3,1319,74,0.0561
97,45,97_45,1319,74,0.0561
97,57,97_57,1319,74,0.0561
97,46,97_46,1319,73,0.0553
97,85,97_85,1319,73,0.0553
97,25,97_25,1319,73,0.0553
97,87,97_87,1319,73,0.0553
97,91,97_91,1319,73,0.0553
97,80,97_80,1319,73,0.0553
97,94,97_94,1319,72,0.0546
97,82,97_82,1319,72,0.0546
97,24,97_24,1319,72,0.0546
97,68,97_68,1319,72,0.0546
97,1,97_1,1319,71,0.0538
97,95,97_95,1319,71,0.0538
97,69,97_69,1319,71,0.0538
97,20,97_20,1319,71,0.0538
97,6,97_6,1319,70,0.0531
97,26,97_26,1319,70,0.0531
97,43,97_43,1319,69,0.0523
97,81,97_81,1319,69,0.0523
97,65,97_65,1319,69,0.0523
97,40,97_40,1319,69,0.0523
97,48,97_48,1319,69,0.0523
97,39,97_39,1319,69,0.0523
97,90,97_90,1319,68,0.0516
97,99,97_99,1319,68,0.0516
97,11,97_11,1319,68,0.0516
97,16,97_16,1319,68,0.0516
97,12,97_12,1319,68,0.0516
97,88,97_88,1319,68,0.0516
97,44,97_44,1319,67,0.0508
97,54,97_54,1319,67,0.0508
97,89,97_89,1319,66,0.0500
97,61,97_61,1319,66,0.0500
97,84,97_84,1319,66,0.0500
97,72,97_72,1319,66,0.0500
97,83,97_83,1319,66,0.0500
97,75,97_75,1319,65,0.0493
97,10,97_10,1319,65,0.0493
97,27,97_27,1319,65,0.0493
97,4,97_4,1319,65,0.0493
97,74,97_74,1319,65,0.0493
97,7,97_7,1319,64,0.0485
97,76,97_76,1319,64,0.0485
97,18,97_18,1319,64,0.0485
97,59,97_59,1319,64,0.0485
97,34,97_34,1319,64,0.0485
97,53,97_53,1319,64,0.0485
97,37,97_37,1319,63,0.0478
97,50,97_50,1319,63,0.0478
97,71,97_71,1319,63,0.0478
97,2,97_2,1319,63,0.0478
97,51,97_51,1319,62,0.0470
97,23,97_23,1319,62,0.0470
97,78,97_78,1319,62,0.0470
97,15,97_15,1319,62,0.0470
97,14,97_14,1319,61,0.0462
97,70,97_70,1319,60,0.0455
97,77,97_77,1319,60,0.0455
97,13,97_13,1319,60,0.0455
97,52,97_52,1319,60,0.0455
97,41,97_41,1319,60,0.0455
97,96,97_96,1319,59,0.0447
97,86,97_86,1319,58,0.0440
97,5,97_5,1319,58,0.0440
97,60,97_60,1319,57,0.0432
97,73,97_73,1319,57,0.0432
97,17,97_17,1319,56,0.0425
97,21,97_21,1319,56,0.0425
97,98,97_98,1319,55,0.0417
97,32,97_32,1319,54,0.0409
97,42,97_42,1319,53,0.0402
97,63,97_63,1319,52,0.0394
98,69,98_69,1262,87,0.0689
98,85,98_85,1262,82,0.0650
98,1,98_1,1262,80,0.0634
98,5,98_5,1262,79,0.0626
98,17,98_17,1262,78,0.0618
